Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Sauce Collection,Sheba,"€ 0,49",Kein vorheriger Preis,"€ 5,76 / kg -","HINWEIS: MIT KAUFLAND CARD 0.39€ oder Selection Katzenfutter, versch. Sorten je 85-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Tiptoi Puzzlespiel Alle meine Tierkinder,Ravensburger,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Bio Müsli,mymuesli,"€ 6,99",Kein vorheriger Preis,"€ 13,98 / kg -","Berry White Choc, Berry, Blueberry oder Super Choc je 500-g-Dose",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Pepsi Cola XXL,Pepsi,"€ 0,99",Kein vorheriger Preis,"€ 0,57 / l -","oder Schwip Schwap Zero XXL Erfrischungsgetränke (+ 0.25 Pfand) je 1,75-l-PET-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Ingwer,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / kg -","Chin./brasil. Ingwer, lose je kg",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Bio-Popcorn,Heimatgut,"€ 1,29",Kein vorheriger Preis,"€ 14,34 / kg -","süß oder süß & salzig, aus Vollkornmais je 90-g-Beutel",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Geschmack-Pods,Air Up,"€ 8,99",Kein vorheriger Preis,"€ 3,00 / Stk -",Details im Prospekt,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Vege Story Snack,Snack !t,"€ 1,49",Kein vorheriger Preis,"€ 16,56 / kg -","veganer Snack nach Kabanossi-Art, Original, Piri-Piri oder 3 Seeds je 90-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Bio-Tee,Pukka,"€ 2,99",Kein vorheriger Preis,"€ 74,75 / kg -",PUKKA Bio-Tee versch. Sorten je 20 Btl. = 20 - 40-g-Packg.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Schlemmerbraten,K-Purland,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / kg -","aus dem Schweinenacken aus dem Schweinenacken, gefüllt mit Zwiebeln, Champignons und Käse je kg",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Nuxor,Lindt,"€ 4,99",Kein vorheriger Preis,"€ 48,45 / kg -","ganze, geröstete Haselnüsse, umhüllt mit cremiger Gianduja-Schokolade, versch. Sorten je 103-g-Packg...",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Rosenkohl,Keine Marke,"€ 0,79",Kein vorheriger Preis,"€ 1,05 / kg -",Niederl./belg. Kl. I je 750-g-Netz,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Kasseler Schälrippchen,K-Purland,"€ 5,69",Kein vorheriger Preis,"€ 5,69 / kg -",geräuchert goldgelb geräuchert je kg,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Selection Blauer Zweigelt,Lenz Moser,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / l -","fruchtig, feinwürzig, Aromen von Sauerkirschen je 0,75-l-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Clementinen,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 2,65 / kg -","mit Blatt Sorte laut Auszeichnung, Kl. I je 750-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Helles,Erdinger Brauhaus,"€ 13,99",Kein vorheriger Preis,"€ 1,40 / l -","(+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Geröstete Paprika,K-Favourites,"€ 1,59",Kein vorheriger Preis,"€ 3,98 / kg -",mit feiner Knoblauchnote je 680-g-Glas,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Burrata,K-Favourites,"€ 1,69",Kein vorheriger Preis,"€ 13,52 / kg -","milchig-frisch im Geschmack, mind. 50 % Fett i. Tr. je 240-g-Becher Abtropfgewicht 125 g",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Premium Pils Alkoholfrei,Bitburger,"€ 10,99",Kein vorheriger Preis,"€ 1,10 / l -","(+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl. oder (+ 3.42 Pfand) je Ka. 24 x 0,33-l-Fl",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Alkoholfrei Free White,Bree,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / l -","versch. Sorten, z. B. Rosé: Aromen von Waldbeeren und Kirschen, passt zu asiatischen Gerichten und f...",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Antipasti,K-Favourites,"€ 1,59",Kein vorheriger Preis,"€ 10,60 / kg -",versch. Sorten mit Frischkäsecreme gefüllte Paprika oder Peperoni oder getrocknete Tomaten je 150-g-...,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Schaumwein,Freixenet,"€ 3,88",Kein vorheriger Preis,"€ 5,17 / l -","versch. Sorten, auch alkoholfrei 0,0 Vol. % je 0,75-l-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Tagliolini,K-Favourites,"€ 0,99",Kein vorheriger Preis,"€ 3,96 / kg -",oder Pappardelle orig. ital. frische Pasta je 250-g-Packg.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
City Arktis-Polarexpress,LEGO,"€ 145,99",Kein vorheriger Preis,"€ 145,99 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Glühwein,Hürschi,"€ 1,99",Kein vorheriger Preis,"€ 2,65 / l -","rot, rosé oder weiß, fertig gewürzt je 0,75-l-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
XXL-Basilikum,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / Stk -",Dtsch. Basilikum XXL Topf Ø 17 cm je Topf,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Zwiebeln,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / kg -","Dtsch./niederl. Zwiebeln, rot Kl. I je 1-kg-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Riesling,Lieblingswein,"€ 3,99",Kein vorheriger Preis,"€ 5,32 / l -","Aromen von Pfirsich und Quitte, passt zu hellem Fleisch und Vorspeisen je 0,75-l-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Mamba Kaubonbons,Storck,"€ 0,69",Kein vorheriger Preis,"€ 6,51 / kg -","sortiert, versch. Sorten je 4 St. = 106-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Schinken-Nuggetz,Reinert,"€ 2,00",Kein vorheriger Preis,"€ 13,34 / kg -","Gourmet-Katenschinkenwürfel, extra mager oder herzhaft je 3 x 50-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Choco Crossies,Nestlé,"€ 1,99",Kein vorheriger Preis,"€ 13,26 / kg -",oder Choclait Chips versch. Sorten je 115 - 150-g-Packg.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Hagebutten Konfitüre Extra,Maintal,"€ 1,69",Kein vorheriger Preis,"€ 4,52 / kg -",aus Hagebuttenmark hergestellt je 374-g-Glas,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Extra Virgin Olivenöl,Olitalia,"€ 19,99",Kein vorheriger Preis,"€ 6,66 / l -",extra nativ je 3-l-Karton,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Champignons,Lutèce,"€ 2,22",Kein vorheriger Preis,"€ 4,83 / kg -","geschnitten, 3. Wahl je 800-g-Dose Abtropfgewicht 460 g",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Verladestation,Kidland,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Herren Slips 3er Pack,Townland,"€ 4,99",Kein vorheriger Preis,"€ 1,66 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Tuc Cracker Original,LU,"€ 2,00",Kein vorheriger Preis,"€ 6,67 / kg -",je 3 x 100-g-Packg.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Knoppers Goodies,Storck,"€ 2,00",Kein vorheriger Preis,"€ 11,12 / kg -","knusprige, cremig gefüllte Waffelkugeln je 180-g-Beutel",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Gartenpflanzen,Keine Marke,"€ 2,79",Kein vorheriger Preis,"€ 2,79 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Duo-Maschinenreiniger Tabs,Somat,"€ 1,99",Kein vorheriger Preis,"€ 34,91 / kg -","Duo Original, für die Spülmaschine je 3 St. = 57-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Heidelbeerweine,Katlenburger,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / l -","Kirsch- oder Johannisbeerwein je 0,75-l-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Damen Achselhemden 3er-Pack,Oyanda,"€ 7,49",Kein vorheriger Preis,"€ 2,50 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Weihnachtsstern,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Lammlachs,K-Purland,"€ 5,79",Kein vorheriger Preis,"€ 28,95 / kg -","mariniert, ideal zum Grillen und Braten z. B. 200-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Frischer Blätterteig XXL,Henglein,"€ 1,49",Kein vorheriger Preis,"€ 3,98 / kg -",auf Backpapier je 375-g-Packg.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Solera Gran Reserva Brandy,Carlos I,"€ 19,99",Kein vorheriger Preis,"€ 28,56 / l -","in Eichenfässern gereift, volles Bukett mit mildem Charakter, 40 Vol. % je 0,7-l-Fl. Glas gratis",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Senseo Kaffeepadmaschine CSA230/69,Philips,"€ 59,99",Kein vorheriger Preis,"€ 59,99 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Halsbonbons,Vivil,"€ 1,00",Kein vorheriger Preis,"€ 8,34 / kg -","ohne Zucker, versch. Sorten je 120-g-Beutel",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
NicNac's Double Crunch Peanuts,Lorenz,"€ 1,00",Kein vorheriger Preis,"€ 9,09 / kg -","ummantelte Erdnüsse, versch. Sorten je 110-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Damen Kuschelsocken Coca-Cola,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Back Frites,Agrarfrost,"€ 1,99",Kein vorheriger Preis,"€ 2,66 / kg -","aus kontrolliertem, dtsch. Anbau, nur 3 % Fett je 750-g-Beutel",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Salami,Montorsi,"€ 2,00",Kein vorheriger Preis,"€ 20,00 / kg -","in Scheiben, Rustico, Spianata Romana oder Milano je 100-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Küchenarmatur,Liv&Bo,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Brut Royal Champagner,Pommery,"€ 34,99",Kein vorheriger Preis,"€ 46,65 / l -",elegant und lebhaft im Geschmack eignet sich der Klassiker perfekt für festliche Anlässe oder als Ap...,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Frühstücksfleisch Klassisch,Tulip,"€ 2,00",Kein vorheriger Preis,"€ 5,88 / kg -","aus Schweinefleisch, ideal als Brotbelag je 340-g-Dose",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Haferbrot,Kaufland Bäckerei,"€ 1,49",Kein vorheriger Preis,"€ 3,73 / kg -","aus Weizenmehl und 12 % gekeimtem Hafer, nussig im Geschmack mit einer feinen, natürlichen Süße je 4...",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Almzeit,Bergader,"€ 2,00",Kein vorheriger Preis,"€ 11,43 / kg -","oder Bavaria Blu Weichkäse, Doppelrahmstufe, versch. Sorten je 175-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Vollkorn Roggen,Wasa,"€ 1,79",Kein vorheriger Preis,"€ 8,95 / kg -","HINWEIS: MIT KAUFLAND CARD 1.49 €, Rustikal, Hafer & Sesam, Sesam & Vollkorn oder Milch & Joghurt je...",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Orangensaft,Valensina,"€ 1,39",Kein vorheriger Preis,"€ 1,39 / l -","versch. Sorten (+ 0.25 Pfand) je 0,7 - 1-l-PET-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Sekt,Fürst Von Metternich,"€ 5,99",Kein vorheriger Preis,"€ 7,99 / l -","versch. Sorten je 0,75-1-FI.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
XXL-Rinderrouladen,K-Purland,"€ 15,99",Kein vorheriger Preis,"€ 15,99 / kg -","vom Jungbullen, natur, zum Selbstfüllen, 5-St.-Großpackg. je kg",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Bunter Pfeffer Schinken,Fleischwerke Zimmermann,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -","handgelegt, zart-saftig und würzig je 100 g",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Tischquerkalender,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Sweat-Overall,Kuniboo,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details Im Prospekt,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Kinder Maxi King,Ferrero,"€ 1,29",Kein vorheriger Preis,"€ 12,29 / kg -",oder Pingui Schokoriegel mit Milchcreme je 3 - 4 St. = 105 - 120-g-Packg.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Fagioli alla Bud Spencer,Bud Power,"€ 2,59",Kein vorheriger Preis,"€ 6,48 / kg -",Pinto-Bohnen mit Speck Original oder Schwarze Bohnen Tex Mex je 400-g-Dose,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Schweinefilet,K-Wertschätze,"€ 13,50",Kein vorheriger Preis,"€ 13,50 / kg -","am Stück oder für Medaillons, aus eigener Herstellung je kg",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Eintopf,K-Classic,"€ 0,89",Kein vorheriger Preis,"€ 2,23 / kg -","1 Portion, versch. Sorten je 400-g-Dose",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Kartoffelsalate,Popp,"€ 1,89",Kein vorheriger Preis,"€ 4,73 / kg -",oder Nudelsalat versch. Sorten je 400-g-Becher,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Stufenkerzen,Liv&Bo,"€ 3,49",Kein vorheriger Preis,"€ 0,87 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Protinella,Goldsteig,"€ 1,11",Kein vorheriger Preis,"€ 8,88 / kg -",Pasta-Filata-Käse in Salzlake je 125-g-Packg.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Kiwi Gold,Zespri,"€ 0,79",Kein vorheriger Preis,"€ 0,79 / Stk -",lose Kl. I je Stück,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
LED-Deko-Wichtelfigur,Liv&Bo,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Bio-Traubensaft,K-Bio,"€ 1,69",Kein vorheriger Preis,"€ 1,69 / l -",100 % Direktsaft je 1-l-Packg.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
LED-Deko-Wichtelfigur,Liv&Bo,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Recycling Taschentücher,K-Classic,"€ 0,79",Kein vorheriger Preis,"€ 0,01 / Stk -",4-lagig je 100-St.-Box,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Steinofenpizza,Freda,"€ 4,99",Kein vorheriger Preis,"€ 11,74 / kg -",versch. Sorten je 425 - 475-g-Packg.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Dippi,Kiri,"€ 2,79",Kein vorheriger Preis,"€ 15,95 / kg -","Grissini mit Schmelzkäsezubereitung, Doppelrahmstufe je 5 Port. = 175-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Bio-Ingwersaft,K-Bio,"€ 2,99",Kein vorheriger Preis,"€ 11,96 / l -","zum Würzen, mit natürlicher Schärfe je 250-ml-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Shampoo,Guhl,"€ 3,29",Kein vorheriger Preis,"€ 13,16 / l -",HINWEIS: MIT KAUFLAND CARD 2.99 € oder Spülung versch. Sorten je 200 - 250-ml-Fl.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Minifigur,Gabby's Dollhouse,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Pizza Carazza,Bifi,"€ 2,22",Kein vorheriger Preis,"€ 18,50 / kg -","mit Salami, Soße und Käse je 3 St. = 120-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Kinder Boots,Kuniboo,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details Im Prospekt,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Turkey-BBQ Wings XXL,Heidemark,"€ 4,99",Kein vorheriger Preis,"€ 4,54 / kg -","Putenoberflügel, mit Paprika-Marinade je 1,1-kg-Großpackg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Bio Vegan Nuss-Nougat-Creme,Bionella,"€ 3,29",Kein vorheriger Preis,"€ 8,23 / kg -","mit echter Bourbon-Vanille, ohne Aromen und künstliche Zusatzstoffe, vegan je 400-g-Glas",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Haferdrink Barista,Alpro,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / l -",Vanilla oder Sojadrink Vanillegeschmack Barista Hafer oder Soya oder Sojadrink mit Vanillegeschmack ...,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Brillance Intensiv-Color Creme,Schwarzkopf,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",versch. Farben je Packg.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Nudeln,K-Classic,"€ 0,89",Kein vorheriger Preis,"€ 1,78 / kg -","aus Hartweizengrieß und Eiern aus Bodenhaltung, versch. Sorten je 500-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Proteinriegel,IronMaxx,"€ 1,49",Kein vorheriger Preis,"€ 30,41 / kg -","Prococo Coconut-Caramel, auch als White, oder Maxxers Peanut-Caramel White je 48 - 49-g-Riegel",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Bioland Joghurt,Andechser Natur,"€ 1,39",Kein vorheriger Preis,"€ 3,48 / kg -","3,8 % Fett, versch. Sorten, ausgenommen Natur je 400-g-Becher",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Primitivo Ice,Masso Antico,"€ 6,99",Kein vorheriger Preis,"€ 9,32 / l -","Apulien Noten von Erdbeere, Kirsche und getrockneter Pflaume, weiche Tannine, schöner Nachhall, pass...",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Vegan Chunky Flavour,More Nutrition,"€ 6,99",Kein vorheriger Preis,"€ 77,67 / kg -","Geschmackspulver, versch. Sorten, verfeinert z. B. Desserts, Drinks oder Pudding je 90-g-Dose",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Getränkesirup Pepsi,Sodastream,"€ 3,99",Kein vorheriger Preis,"€ 9,07 / l -","1 Flasche ergibt ca. 9 l Fertiggetränk, versch. Sorten je 440-ml-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Mini-Wiener,K-Classic,"€ 2,22",Kein vorheriger Preis,"€ 6,94 / kg -",oder Mini-Puten Wiener geräuchert je 12 St. = 320-g-Packg.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Möglingen Süß & Fruchtig Samtrot,WZG,"€ 3,49",Kein vorheriger Preis,"€ 4,65 / l -","Qualitätsweine, Württemberg, versch. Sorten, samtig, elegant, Aromen von Beeren, passt zu Desserts ...",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Lotus-Biscoff-Donut,Kaufland Bäckerei,"€ 0,59",Kein vorheriger Preis,"€ 0,59 / Stk -","süßes Hefeteiggebäck mit Kakaoglasur, Spekulatius-Füllung und -Keksstückchen je Stück",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Aperitif Floreale,Martini,"€ 7,99",Kein vorheriger Preis,"€ 10,65 / l -","alkoholfrei oder Vibrante je 0,75-l-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Blumenbouquet,Keine Marke,"€ 19,99",Kein vorheriger Preis,"€ 19,98 / Stk -",versch. Variationen,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Eistee,Fuze Tea,"€ 1,29",Kein vorheriger Preis,"€ 1,03 / l -","HINWEIS: MIT KAUFLAND CARD 1.11 versch. Sorten (+ 0.25 Pfand) je 1,25-l-PET-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Cero,Corona Extra,"€ 5,99",Kein vorheriger Preis,"€ 2,81 / l -","alkoholfreie Bierspezialität, (+ 0.48 Pfand) je Packg. 6 x 0,355-l-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Wassersprudler Gaia,Sodastream,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -",Details im Prospekt,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Damen Bügel-BHs 2er Pack,Oyanda,"€ 7,99",Kein vorheriger Preis,"€ 4,00 / Stk -",Details im Prospekt.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Merci-Täfelchen,Storck,"€ 1,29",Kein vorheriger Preis,"€ 11,51 / kg -",versch. Sorten je 100 - 112-g-Packg.,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Tyrolini,K-Favourites,"€ 1,59",Kein vorheriger Preis,"€ 17,67 / kg -","nach Art einer Kaminwurzen, in den Sorten mild, würzig oder scharf je 90-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Erdnüsse XXL,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / kg -",Kl. I je 750-g-Beutel,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Gorgonzola,K-Favourites,"€ 2,22",Kein vorheriger Preis,"€ 11,10 / kg -","DOP mild oder pikant, 48 % Fett i. Tr. je 200-g-Packg.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Blue Alkoholfrei,Beck's,"€ 3,99",Kein vorheriger Preis,"€ 2,02 / l -","oder Blue Lemon 0.0 % (+ 0.48 Pfand) je Packg. 6 x 0,33-l-Fl.",Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Zweifarbige Rosen,Keine Marke,"€ 3,00",Kein vorheriger Preis,"€ 3,00 / Stk -",versch. Farbkombinationen Topf Ø 13 cm je,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
Tumbler,Air Up,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",Details im Prospekt,Nein,06.11. - 12.11.,2025-11-06,2025-11-12
