Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Limetten,Rewe Beste Wahl,"€ 0,99",Kein vorheriger Preis,"€ 0,25 / Stk -","Vietnam: Sorte: siehe Etikett, Kl. I, je 4-St.-Schale",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Sauvignon Blanc-Colombard,Premier Rendez-Vous,"€ 5,49",Kein vorheriger Preis,"€ 7,32 / l -","HINWEIS: MIT APP 0.50 € REWE BONUS oder Merlot Cabernet Sauvignon trocken, je 0,75-l-Fl.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Tafeläpfel,Rewe Regional,"€ 2,49",Kein vorheriger Preis,"€ 1,25 / kg -","Deutschland: Rote Sorte: siehe Etikett, Kl. I, je 2-kg-Btl.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Mini-Brötchen,Dermaris,"€ 1,59",Kein vorheriger Preis,"€ 6,36 / kg -","Natur, je 250-g-Btl.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Buona Crema Tannenbäume,Rewe Beste Wahl,"€ 2,49",Kein vorheriger Preis,"€ 15,56 / kg -",je 160-g-Pckg. oder Sternschnuppen je 160-g-Pckg.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Original,Cheestrings,"€ 1,99",Kein vorheriger Preis,"€ 24,87 / kg -",je 4 x 20-g-Pckg.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Saibling,Keine Marke,"€ 1,69",Kein vorheriger Preis,"€ 16,90 / kg -","ganz, ausgenommen, je 100 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Fein-Fruchtige Apfeldreieck,Rewe Back-Station,"€ 0,59",Kein vorheriger Preis,"€ 0,59 / Stk -","Blätterteig mit Apfelfüllung, je St.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Polnische Gänsebrust,AMI,"€ 13,99",Kein vorheriger Preis,"€ 13,99 / kg -","Hkl. A, tiefgefroren je 1 kg",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Weichkäse,Peyrigoux Coupe,"€ 2,69",Kein vorheriger Preis,"€ 26,90 / kg -","frz. Weichkäse, mind. 60% Fett i.Tr., je 100 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Pasta,Steinhaus,"€ 2,99",Kein vorheriger Preis,"€ 3,98 / kg -","versch. Sorten, je 750-g-Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Toilettenpapier Ultra Soft,Zewa,"€ 3,99",Kein vorheriger Preis,"€ 0,50 / Stk -","4-lagig, je 8 x 150-Blatt-Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Lithium-Knopfzellen CR2032,Varta,"€ 5,99",Kein vorheriger Preis,"€ 1,20 / Stk -","ab 5.99, 5er-Pack 5.99 oder Longlife Power Mignon AA« oder Micro AAA 14+6 9.99, Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Bio Mini Elisen Vegan,Rewe Bio,"€ 4,99",Kein vorheriger Preis,"€ 33,26 / kg -","glutenfrei, je 150-g-Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Katzennahrung,Royal Canin,"€ 84,99",Kein vorheriger Preis,"€ 7,08 / kg -","HINWEIS: NUR ONLINE VERFÜGBAR, versch. Sorten, je 10-kg + 2-kg",Ja,03.11. - 08.11.,2025-11-03,2025-11-08
Fleischmesser,Vivo Villeroy & Boch Group,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,03.11. - 15.11.,2025-11-03,2025-11-15
Mehrfachsteckdosen,Technaxx,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -","ab 3.99, 3er Steckdose 3.99, Tischsteckdose mit Handy Ablage und 2x USB-Ports 6.99, Steckdosenwürfel...",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Milder Skyr,Exquisa,"€ 1,49",Kein vorheriger Preis,"€ 3,72 / kg -",oder Zero Quark-Joghurt-Creme je 400-g-Becher,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Das Original,Deli Reform,"€ 1,29",Kein vorheriger Preis,"€ 2,86 / kg -",HINWEIS: MIT APP 0.10 € REWE BONUS je 450-g-Becher oder Für meine Familie je 500-g-Pckg.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
LED Lichtekette,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -","mit Strickmützen, ca. 220 cm, 10 warmweiße LEDs, inkl. 2x AA Batterien (Alkaline), mit Timer je Pckg...",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Sahne Joghurt,Zott,"€ 0,44",Kein vorheriger Preis,"€ 3,14 / kg -","versch. Sorten, je 140-g-Becher",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Feuerzeuge,BIC,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / Stk -","ab 1.49, versch. Artikel je Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Keksdose,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 1,66 / Stk -","3er-Set, aus Metall, 3 versch. Farben und Motive",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Aperitif-Bitter,Aperol,"€ 9,49",Kein vorheriger Preis,"€ 13,56 / l -","HINWEIS: MIT APP 0.50 € REWE BONUS 11% Vol., je 0,7-l-Fl",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Weihnachtsdekorationen,Keine Marke,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / Stk -","Ab 1.00, versch. Artikel je St./Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kalbsleber,Keine Marke,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -",je 100 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Edelherb,Kulmbacher,"€ 9,99",Kein vorheriger Preis,"€ 1,00 / l -","je 20 x 0,5-l-Fl.- Kasten zzgl. 3.10 Pfand",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Maishähnchenkeulen,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -","mit Haut, ohne Knochen, je 100 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Hafer Barista Edition,Oatly,"€ 1,69",Kein vorheriger Preis,"€ 1,69 / l -","versch. Sorten, je 1-l-Pckg. Beim Kauf von 1 Packung 1 Knete-Päckchen gratis",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Duroc Schweinefilet,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 29,90 / kg -",je 100 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Meine Lieblinge Bio-Graved Lachs,Krone Fisch,"€ 3,79",Kein vorheriger Preis,"€ 47,38 / kg -",oder Bio-Lachs je 80-g-Pckg Beim Kauf von 1 Packung 2 Knete-Päckchen gratis,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Leberkäse,Schelkopf,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -","grob, je 100 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Schweinehüftsteaks,Metzgerei Landbauern,"€ 0,88",Kein vorheriger Preis,"€ 8,80 / kg -","natur oder mariniert, je 100 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Naturals Chips,Lorenz,"€ 1,49",Kein vorheriger Preis,"€ 15,68 / kg -","Rosmarin, je 95-g-Btl. oder Saltletts je 180-g-Btl. 10 Cent pro Packung zugunsten Bild e.V. hilft »E...",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Rosmarinschinken,Casa Modena,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -","mit Kräuterkruste, je 100 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Emmentaler,Goldsteig,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -","Hartkäse, 45% Fett i.Tr., je 100 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Hähnchen-Brustfilet,Rewe Regional,"€ 6,99",Kein vorheriger Preis,"€ 12,70 / kg -","Teilstück, je 550-g-Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kokosnuss Stücke,Rewe to go,"€ 1,39",Kein vorheriger Preis,"€ 13,90 / kg -",je 100-g-Schale,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Multicare Zahncreme,Sensodyne,"€ 3,49",Kein vorheriger Preis,"€ 46,53 / l -","HINWEIS: MIT APP 0.10 € REWE BONUS, oder ProSchmelz, je 75-ml-Tuben-Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Hähnchenflügel,Metzgerei Landbauern,"€ 0,77",Kein vorheriger Preis,"€ 7,70 / kg -","natur oder mariniert, je 100 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Maronen,Rewe Bio,"€ 2,99",Kein vorheriger Preis,"€ 14,95 / kg -",Italien/ Frankreich/ Portugal: je 200-g-Pckg.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kloßteig,Henglein,"€ 1,69",Kein vorheriger Preis,"€ 2,25 / kg -","versch. Sorten, je 750-g-Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Orchidee in Premiumkeramik,Keine Marke,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -","versch. Farben, je Topf",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Bonifaz,Bergader,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -","oder Bavaria blu Weichkäse, versch. Sorten, je 100 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kaffeepads Classic,Senseo,"€ 2,59",Kein vorheriger Preis,"€ 23,33 / kg -",je 111-g-Btl. oder Jacobs Crema Pads je 118-g-Btl.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Schiller Strohschwein Lyoner,Metzgerei Landbauern,"€ 1,00",Kein vorheriger Preis,"€ 10,00 / kg -","halbe und ganze Ringe, je 100 g",Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Mini Mozzarella,ja!,"€ 1,29",Kein vorheriger Preis,"€ 10,32 / kg -","45% Fett i.Tr., 125-g-Abtropfgew., je 250-g-Becher",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Delikatess Kochschinken,ja!,"€ 1,59",Kein vorheriger Preis,"€ 7,95 / kg -",je 200-g-Pckg.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Bio Kräuterseitlinge,Rewe Bio,"€ 1,99",Kein vorheriger Preis,"€ 15,92 / kg -",je 125-g-Schale,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Touch & Fresh Duftspray,Glade (by Brise),"€ 1,99",Kein vorheriger Preis,"€ 199,00 / l -","versch. Sorten, je 10-ml-Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Messerschärfer,Vivo Villeroy & Boch Group,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,03.11. - 15.11.,2025-11-03,2025-11-15
Mexican Beer,Corona Extra,"€ 16,99",Kein vorheriger Preis,"€ 2,39 / l -","je 20 x 0,355-l-Fl.-Kasten zzgl. 3.10 Pfand",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Champignons,Rewe Regional,"€ 1,49",Kein vorheriger Preis,"€ 5,96 / kg -","Deutschland: Braune Kl. I, je 250-g-Schale",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kantsalami,Ostermeier,"€ 1,49",Kein vorheriger Preis,"€ 14,90 / kg -",oder Puszta Kantsalami je 100 g. Nur an der Bedientheke,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Flusskrebscocktail Calvados,Rewe,"€ 2,29",Kein vorheriger Preis,"€ 22,90 / kg -","Flusskrebse mit Apfel, Mandarine, Karotte und Porree in würzigem Dressing, verfeinert mit Calvados, ...",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Selection,Granini,"€ 1,49",Kein vorheriger Preis,"€ 1,98 / l -","HINWEIS: MIT APP 0.10 € REWE BONUS versch. Sorten, je 0,75-l-Fl. zzgl. 0.25 Pfand oder Trinkgenuss v...",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Super Shots,Hohes C,"€ 1,79",Kein vorheriger Preis,"€ 5,42 / l -","versch. Sorten, je 0,33-l-Fl. zzgl. 0.25 Pfand",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Speisemöhren,Rewe Beste Wahl,"€ 0,69",Kein vorheriger Preis,"€ 0,69 / kg -","Kl. I, je 1-kg-Btl.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Ristorante Pizza Spinaci,Dr. Oetker,"€ 1,99",Kein vorheriger Preis,"€ 5,10 / kg -","HINWEIS: MIT APP 0.10 € REWE BONUS tiefgefroren, je 390-g-Pckg. oder Ristorante Pizza Salame tiefgef...",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Mild-Würzig,Appenzeller Switzerland,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -","Schweizer Hartkäse, mind. 48% Fett i.Tr., je 100 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Weichspüler Luftfrisch,Lenor,"€ 2,99",Kein vorheriger Preis,"€ 5,93 / l -","Landwiese, je 504-ml-Fl.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Braune Champignons,Rewe Regional,"€ 1,49",Kein vorheriger Preis,"€ 5,96 / kg -",Kl. I je 250-g-Schale,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Ice Tea Limette-Minze,Fuze Tea,"€ 1,29",Kein vorheriger Preis,"€ 1,03 / l -","versch. Sorten, je 1,25-l-Fl. zzgl. 0.25 Pfand. Beim Kauf von 1 Flasche 1 Knete-Päckchen gratis",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Vodka,Moskovskaya,"€ 6,99",Kein vorheriger Preis,"€ 13,98 / l -","38% Vol., je 0,5-l-Fl.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Zahncreme Original XXL,Odol-Med 3,"€ 1,39",Kein vorheriger Preis,"€ 11,12 / l -","oder Minzfrisch, je 125-ml-Tube. Beim Kauf von 1 Tube 1 Knete-Päckchen gratis",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Mederaño de España,Freixenet,"€ 2,69",Kein vorheriger Preis,"€ 3,58 / l -","oder Freixenet Mia Wein versch. Sorten, halbtrocken, je 0,75-l-Fl. Einzelpreis 2.99 € je Flasche, ab...",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kartoffelauflauf,Pahmeyer,"€ 2,29",Kein vorheriger Preis,"€ 7,63 / kg -","versch. Sorten, je 300-g-Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Butterkäse,Bauer,"€ 0,89",Kein vorheriger Preis,"€ 8,90 / kg -","halbf. Schnittkäse, 45% Fett i.Tr., je 100 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Smoothies,True Fruits,"€ 2,39",Kein vorheriger Preis,"€ 9,56 / l -","HINWEIS: MIT APP 0.20 € REWE BONUS versch. Sorten, je 250-ml-Fl.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Gemischtes Hackfleisch,Keine Marke,"€ 1,09",Kein vorheriger Preis,"€ 10,90 / kg -","vom Rind und Schwein, je 100 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Hähnchen-Fleischwurst,Gutfried,"€ 2,79",Kein vorheriger Preis,"€ 7,97 / kg -","würzig-frisch, je 350-g-Pckg. oder Geflügel-Fleischwurst fein-würzig, je 400-g-Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Caffè Crema,Lavazza,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / kg -","oder Espresso versch. Sorten, je 1000-g-Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Leicht,Patros,"€ 1,99",Kein vorheriger Preis,"€ 13,26 / kg -","HINWEIS: MIT APP 0.20 € REWE BONUS, Weichkäse, je 150-g-Pckg. oder Natur Weichkäse, je 180-g-Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Sauvignon Blanc,Island Bay,"€ 5,49",Kein vorheriger Preis,"€ 7,32 / l -","trocken, je 0,75-l-Fl.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Delicate Crisp Sesam & Meersalz,Wasa,"€ 1,79",Kein vorheriger Preis,"€ 8,95 / kg -",je 200-g-Pckg. oder Vollkorn Roggen je 260-g-Pckg.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Ristorante Pizza Salame,Dr. Oetker,"€ 1,99",Kein vorheriger Preis,"€ 6,21 / kg -","HINWEIS: MIT APP 0.10 € REWE BONUS tiefgefroren, je 320-g-Pckg. oder Ristorante Pizza Spinaci tiefge...",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Ice Cream Salted Caramel & Australian Macadamia,Nuii,"€ 2,22",Kein vorheriger Preis,"€ 8,22 / l -",je 3 x 90-ml-Pckg.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Katzennahrung,Mjamjam,"€ 17,69",Kein vorheriger Preis,"€ 11,79 / kg -","HINWEIS: NUR ONLINE VERFÜGBAR, Quetschie Katzennahrung versch. Sorten, z. B. 12-x-125-g-Pckg",Ja,03.11. - 08.11.,2025-11-03,2025-11-08
Nusssterne Vegan,Rewe Bio,"€ 3,99",Kein vorheriger Preis,"€ 31,92 / kg -","je 125-g-Btl. oder Pfeffernüsse vegan, je 150-g-Btl.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Wisch & Weg Original,Zewa,"€ 2,49",Kein vorheriger Preis,"€ 0,62 / Stk -",je 4 x 45-Blatt-Pckg.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
LED-Sternen-Lichterkette,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Buona Crema Kugeln,Rewe Beste Wahl,"€ 2,49",Kein vorheriger Preis,"€ 24,90 / kg -",je 100-g-Btl.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
LED-Girlande,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -","mit Plüsch Elchen, ca. 220 cm, 20 warmweiße LEDs, inkl. 2x AA Batterien (Alkaline), mit Timer je Pck...",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Chilled Classics Caffe Latte,Starbucks,"€ 1,49",Kein vorheriger Preis,"€ 6,77 / l -","koffeinhaltig, je 220-ml-Becher oder Frappuccino Coffee koffeinhaltig, je 250-ml-Fl.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Brotmesser,Vivo Villeroy & Boch Group,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,03.11. - 15.11.,2025-11-03,2025-11-15
Duschgel,Nivea,"€ 1,99",Kein vorheriger Preis,"€ 7,96 / l -","HINWEIS: MIT APP 0.10 € REWE BONUS versch. Sorten, je 250-ml-Fl.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Ice-Hydration,Prime,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / l -","versch. Sorten, je 0,5-l-Fl. zzgl. 0.25 Pfand",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Monte Maxi Schoko,Zott,"€ 1,49",Kein vorheriger Preis,"€ 3,72 / kg -",je 4 x 100-g-Becher,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Mein Krustenbraten,Steinhaus,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -",je 100 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Leberwurst mit Kalbfleisch,Metzgerei Wilhelm Brandenburg,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -",je 100 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Frischhaltedosen 4er-Set,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 1,75 / Stk -","Frischhaltedosen, 3 quadratisch oder rechteckig",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Ravioli in Tomatensauce,Maggi,"€ 1,99",Kein vorheriger Preis,"€ 2,49 / kg -","HINWEIS: MIT APP 0.20 € REWE BONUS, versch. Sorten, je 800-g-Dose, Beim Kauf von 1 Dose 1 Knete-Päck...",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Ice Cream,Ben & Jerry's,"€ 3,99",Kein vorheriger Preis,"€ 8,58 / l -","versch. Sorten, je 465-ml-Becher Beim Kauf von 1 Becher 2 Knete-Päckchen gratis",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Pilsener,Flensburger,"€ 12,49",Kein vorheriger Preis,"€ 1,89 / l -","versch. Sorten, je 20 x 0,33-l-Fl.-Kasten zzgl. 4.50 Pfand",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Protein Riegel,Nature Valley,"€ 2,49",Kein vorheriger Preis,"€ 15,56 / kg -","versch. Sorten, je 4 x 40-g-Rgl.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Katzennahrung,Happy Cat,"€ 46,29",Kein vorheriger Preis,"€ 4,63 / kg -","versch. Sorten, je 10-kg-Pckg., 12-x-85-gMix-Pckg. gratis",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kochmesser,Vivo Villeroy & Boch Group,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,03.11. - 15.11.,2025-11-03,2025-11-15
Kasseler Nacken,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -","ohne Knochen, am Stück, je 100g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Leibniz Butterkekse,Bahlsen,"€ 1,29",Kein vorheriger Preis,"€ 6,45 / kg -",je 200-g-Pckg.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Mexican Beer,Corona Extra,"€ 14,99",Kein vorheriger Preis,"€ 2,11 / l -","je 20 x 0,355-l-Fl.-Kasten zzgl. 3.10 Pfand",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Universalmesser,Vivo Villeroy & Boch Group,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,03.11. - 15.11.,2025-11-03,2025-11-15
Stacheldrahtpflanze,Rewe Beste Wahl,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",mit Glitzer oder Weihnachtsstern Princettia je Topf,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Sportler Salami,Stockmeyer,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -",je 100 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Schälmesser,Vivo Villeroy & Boch Group,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,03.11. - 15.11.,2025-11-03,2025-11-15
Bio Austernpilze,Rewe Bio,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / kg -",Deutschland: je 200-g-Schale,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Mozzarella Original,Cheestrings,"€ 1,99",Kein vorheriger Preis,"€ 24,87 / kg -",je 4 x 20-g-Pckg.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Gelbwurst,Wolf,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -","versch. Sorten, je 100-g-Pckg.",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Die scharfe Anna,Hamburger Käselager,"€ 2,49",Kein vorheriger Preis,"€ 24,90 / kg -","schw. Hartkäse, 50% Fett i. Tr., je 100 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
