Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Ambleside Shiraz South Australia Rotwein,Keine Marke,"€ 5,49",Kein vorheriger Preis,"€ 7,32 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Rotwein, trocken South Australia/ Australien Je 0,75 l",Ja,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0041.jpg
Steirisches Kürbiskernöl,Deluxe,"€ 4,99",Kein vorheriger Preis,"€ 19,96 / l -",g.g.A. Aus der Steiermark. Je 250 ml,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0042.jpg
Kondensmilch XXL,Milbona,"€ 0,85",Kein vorheriger Preis,"€ 1,70 / kg -",4 % Fett. Je 500 g Standardpackung: 340 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0043.jpg
Dão Reserva,Torre de Ferro,"€ 29,99",Kein vorheriger Preis,"€ 6,66 / l -","HINWEIS: NUR ONLINE VERFÜGBAR DOC Rotwein, trocken Dão/Portugal Je 6x 0,75 l",Ja,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0044.jpg
Cherrystrauchtomaten,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 3,98 / kg -",HINWEIS: MIT LIDL PLUS APP Ursprung: Spanien/Niederlande/Italien Klasse I Je 500 g Normalpreis: 2.99,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0045.jpg
TFT-Monitor MP272LFL Pro,MSI,"€ 99,99",Kein vorheriger Preis,"€ 99,99 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0046.jpg
White Tiger Garnelenring,Deluxe,"€ 4,99",Kein vorheriger Preis,"€ 18,48 / kg -",ASC Je 300 g Abtropfgewicht: 270 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Balkonkraftwerk Ecoflow,Vale,"€ 229,00",Kein vorheriger Preis,"€ 229,00 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Octopusarme,Deluxe,"€ 9,99",Kein vorheriger Preis,"€ 39,96 / kg -",Gewürzt und gegart. Je 250 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0049.jpg
Langschlitztoaster,Russell Hobbs,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0050.jpg
Kitchen Tools Mixtopfverkleinerer,SilverCrest,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0051.jpg
Fleischwolf MFW68640,Bosch,"€ 139,00",Kein vorheriger Preis,"€ 139,00 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0052.jpg
Kitchen Tools Food-Processor-Aufsatz,SilverCrest,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Küchenmaschine,Bosch,"€ 99,99",Kein vorheriger Preis,"€ 99,99 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Messer-Set 3-teilig,Duca di Sasseta,"€ 7,99",Kein vorheriger Preis,"€ 2,66 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0055.jpg
Pizzastein,Grillmeister,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0056.jpg
Vitalis Müsli,Dr. Oetker,"€ 2,49",Kein vorheriger Preis,"€ 4,15 / kg -",Versch. Sorten. Je 600/500/ 450 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0057.jpg
Multivitaminsaft XXL,Solevita,"€ 2,55",Kein vorheriger Preis,"€ 1,27 / l -","Frucht-/Gemüsegehalt 100 %. Aus Konzentraten und Fruchtmark. Je 2 l; Standardpackung: 1,5 l",Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0058.jpg
BellaCrema La Crema,Melitta,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / kg -",HINWEIS: MIT LIDL PLUS APP Ganze Bohnen in versch. Sorten. Je 1 kg,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0059.jpg
Sandwich Biscuits XXL,Sondey,"€ 4,49",Kein vorheriger Preis,"€ 2,99 / kg -",Je Gebinde 3 x 500 g Standardpackung: 500 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0060.jpg
Batterien,Philips,"€ 9,99",Kein vorheriger Preis,"€ 0,19 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Dubai Style Schokolade,J.D. Gross,"€ 2,99",Kein vorheriger Preis,"€ 24,51 / kg -",Je 122 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Yogurette,Ferrero,"€ 4,75",Kein vorheriger Preis,"€ 11,88 / kg -",oder Kinder Schokolade Je Gebinde 4 x 100 g Standardpackung: 100 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0063.jpg
Radiowecker,Philips,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0064.jpg
Australische Lammfilets,Deluxe,"€ 11,99",Kein vorheriger Preis,"€ 29,97 / kg -",Versch. Sorten. Je 400 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0065.jpg
Gemüse,Freshona,"€ 1,99",Kein vorheriger Preis,"€ 2,65 / kg -",Versch. Sorten. Je 750 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0066.jpg
Magic Asia Noodle Cup,Maggi,"€ 0,99",Kein vorheriger Preis,"€ 15,47 / kg -",Versch. Sorten. Je 64/63/75 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Schmelzkäse,Milkana,"€ 1,99",Kein vorheriger Preis,"€ 10,47 / kg -",Versch. Sorten. Je 190 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Mini-Romana-Salat,Keine Marke,"€ 0,79",Kein vorheriger Preis,"€ 0,40 / Stk -",Ursprung: Spanien Klasse I Je 2 Stück,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0069.jpg
Flamin‘ Hot,Lay's,"€ 1,19",Kein vorheriger Preis,"€ 15,87 / kg -",Je 75 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0070.jpg
Figur mit Schokolinsen,Favorina,"€ 2,79",Kein vorheriger Preis,"€ 13,95 / kg -",Versch. Figuren. Je 200 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0071.jpg
Gin Collection,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 34,95 / l -",38/40 % vol Je 4 x 50 ml,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0072.jpg
Pistazien Sahnelikör,Deluxe,"€ 6,99",Kein vorheriger Preis,"€ 13,98 / l -","15 % vol Je 0,5 l",Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0073.jpg
Mandel Spekulatius vegan,Favorina,"€ 1,69",Kein vorheriger Preis,"€ 5,63 / kg -",Je 300 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0074.jpg
Überraschungstüte,Keine Marke,"€ 3,49",Kein vorheriger Preis,"€ 38,78 / kg -",Versch. Motive. Je 90 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Rohschinken,Deluxe,"€ 1,99",Kein vorheriger Preis,"€ 28,43 / kg -",Versch. Sorten. Je 70 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Apfeltasche,Lidl Backshop,"€ 0,39",Kein vorheriger Preis,"€ 0,39 / Stk -",HINWEIS: MIT LIDL PLUS APP Je Stück Normalpreis: 0.69,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0077.jpg
Bio-Dattelcherrytomaten,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 3,96 / kg -",Ursprung: Spanien Klasse I Je 250 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0078.jpg
Avocado,Keine Marke,"€ 0,85",Kein vorheriger Preis,"€ 0,85 / Stk -",lose Ursprung: Peru/ Südafrika/ Kolumbien/ Kenia/Tansania Klasse I Je Stück,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0079.jpg
OptiGrill GC7P08,Tefal,"€ 79,99",Kein vorheriger Preis,"€ 79,99 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0080.jpg
Kalanchoe,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Heißluftfritteuse Easy Fry Essential EY1308,Tefal,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Zucchini,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 1,29 / kg -",Ursprung: Spanien Klasse I kg-Preis,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0083.jpg
Leberpaté Pralinen,Deluxe,"€ 2,79",Kein vorheriger Preis,"€ 18,60 / kg -",Versch. Sorten in der Packung. Je 6 x 25 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0084.jpg
Waschmaschine HW70-BP14929-S,Haier,"€ 299,00",Kein vorheriger Preis,"€ 299,00 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0085.jpg
Teppich- und Polsterreiniger,Bissell,"€ 119,00",Kein vorheriger Preis,"€ 119,00 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0086.jpg
Laugeneck,Lidl Backshop,"€ 2,55",Kein vorheriger Preis,"€ 0,85 / Stk -",Je 3 Stück,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0087.jpg
Mini Kuchen,Favorina,"€ 1,99",Kein vorheriger Preis,"€ 11,06 / kg -",Versch. Sorten. Je 4 x 45 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0088.jpg
Dampfschrank S3BF,LG,"€ 899,00",Kein vorheriger Preis,"€ 899,00 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Rinder-Minutensteaks,Metzgerfrisch,"€ 5,29",Kein vorheriger Preis,"€ 16,53 / kg -",Vom Jungbullen. Küchenfertig. Je 320 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Direktsaft,Solevita,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / l -",Versch. Sorten. Je 1 l,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0091.jpg
Schweine Gulasch XXL,Metzgerfrisch,"€ 4,55",Kein vorheriger Preis,"€ 5,69 / kg -",HINWEIS: MIT LIDL PLUS APP Je 800 g. Normalpreis: 5.69,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0092.jpg
Panettone,Favorina,"€ 5,99",Kein vorheriger Preis,"€ 7,99 / kg -",Versch. Sorten. Je 750 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0093.jpg
Orangensaft,Solevita,"€ 2,59",Kein vorheriger Preis,"€ 2,59 / l -",Ohne Fruchtfleisch. Je 1 l,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0094.jpg
Edel Nougat Zapfen,Favorina,"€ 2,49",Kein vorheriger Preis,"€ 16,60 / kg -",Versch. Sorten. Je 150 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Premium Apfel Direktsaft,Solevita,"€ 1,29",Kein vorheriger Preis,"€ 1,29 / l -",naturtrüb Je 1 l,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Carpaccio vom Rind,Deluxe,"€ 3,99",Kein vorheriger Preis,"€ 33,25 / kg -",Mit Parmigiano Reggiano g.U. und nativem Olivenöl extra. Je 120 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0097.jpg
Williams Christ Birnenbrand,Zünftler,"€ 12,99",Kein vorheriger Preis,"€ 18,56 / l -","Alter Pflaumenbrand 1 Jahr im Holzfass gereift. 40 % vol Je 0,7 l",Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0098.jpg
Roastbeef,Deluxe,"€ 16,00",Kein vorheriger Preis,"€ 20,00 / kg -","am Stück, Ca. 800 g",Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0099.jpg
Dessertgläser,Deluxe,"€ 2,29",Kein vorheriger Preis,"€ 19,08 / kg -",Versch. Sorten. Enthält Alkohol. Je 2x 60 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0100.jpg
Selection Kalifornische Pistazien XXL,Alesto,"€ 5,19",Kein vorheriger Preis,"€ 10,38 / kg -",Geröstet & gesalzen. Je 500 g Standardpackung: 250 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0101.jpg
Frische Tortelloni XXL,Chef Select,"€ 2,59",Kein vorheriger Preis,"€ 2,59 / kg -",Versch. Sorten. Je 1 kg,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0102.jpg
Butter,Bayernkrone,"€ 1,59",Kein vorheriger Preis,"€ 6,36 / kg -","HINWEIS: MIT LIDL PLUS APP 1.39, Je 250 g",Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Mousse,Deluxe,"€ 3,79",Kein vorheriger Preis,"€ 10,83 / kg -",Versch. Sorten. Je 350 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
XXL Käsescheiben,Milram,"€ 2,99",Kein vorheriger Preis,"€ 11,50 / kg -",Versch. Sorten. Je 260 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0105.jpg
Energy Drink,Red Bull,"€ 10,99",Kein vorheriger Preis,"€ 3,66 / l -","Taurin- und koffeinhaltig. Je 12x 0,25 l zzgl. 3.00 Pfand",Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0106.jpg
Tischtennisplatte j500A,Joola,"€ 479,00",Kein vorheriger Preis,"€ 479,00 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0107.jpg
Crêpe-Maker,Russell Hobbs,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0108.jpg
Rocher Weihnachtsmann,Ferrero,"€ 3,29",Kein vorheriger Preis,"€ 47,00 / kg -",Je 70 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Kinder Mix,Ferrero,"€ 3,49",Kein vorheriger Preis,"€ 34,22 / kg -",Je 102 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Socken 3 Paar,Reebok,"€ 5,99",Kein vorheriger Preis,"€ 2,00 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0111.jpg
Nackenstützkissen,Dunlopillo,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0112.jpg
Daunen-Ganzjahresbettdecke,Fjödur,"€ 89,99",Kein vorheriger Preis,"€ 89,99 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0113.jpg
Griechisches Natives Olivenöl Extra Chania Kritis,Deluxe,"€ 6,99",Kein vorheriger Preis,"€ 13,98 / l -","g.g.A. In Amphorenflasche. Je 0,5 l",Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0114.jpg
Hirtenkäse XXL,Milbona,"€ 1,89",Kein vorheriger Preis,"€ 5,04 / kg -",Je 375 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0115.jpg
Haltbare Schlagsahne XXL,Milbona,"€ 1,85",Kein vorheriger Preis,"€ 3,70 / kg -",Je 500 g Standardpackung: 200 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0116.jpg
Jersey-Spannbettlaken,Livarno Home,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
Matratze Emma One,Emma,"€ 129,00",Kein vorheriger Preis,"€ 129,00 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,
White Tiger Garnelen,Deluxe,"€ 9,99",Kein vorheriger Preis,"€ 13,88 / kg -",ASC Je 720 g,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0119.jpg
Kitchen Tools Spülbürste,SilverCrest,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / Stk -",Details im Prospekt.,Nein,24.11. - 29.11.,2025-11-24,2025-11-29,images_marktguru/marktguru_0120.jpg
