Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Rinderbeinscheiben,Metzgerfrisch,"€ 9,99",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_366.jpg,"cat_fleisch_wurst,sub_hackfleisch,sub_rind,tag_proteinreich",BLS-W273100,ref_000366,obs_0000021765|obs_0000005780|obs_0000022577|obs_0000022994|obs_0000006692|obs_0000005585,obs_0000018996|obs_0000023209|obs_0000015055|obs_0000021765|obs_0000019815|obs_0000005780|obs_0000016267
Metzgerfrisch Hähnchen-Knusperchen,Metzgerfrisch Hähnchen-Knusperchen,"€ 6,49",,1 kg = 8.65,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_367.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_proteinreich,tag_ultra_processed",,ref_000367,obs_0000023920|obs_0000021760|obs_0000018348|obs_0000022164|obs_0000018190|obs_0000023914|obs_0000022665|obs_0000022243,obs_0000023920
Metzgerfrisch Frische Schweineschnitzel,Metzgerfrisch Frische Schweineschnitzel,"€ 4,99",,1 kg = 6.24,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_368.jpg,"cat_fleisch_wurst,sub_gefluegel,sub_schwein",,ref_000368,obs_0000021092|obs_0000023916|obs_0000005204|obs_0000010889|obs_0000022665|obs_0000031402|obs_0000009395|obs_0000006332|obs_0000022243|obs_0000006886|obs_0000008934|obs_0000005401|obs_0000005960|obs_0000006501|obs_0000006513,
Energy Drink,Rockstar,"€ 0,79",,"UVP
1,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_369.jpg,"cat_getraenke,tag_ultra_processed",,ref_000369,obs_0000021048|obs_0000019037|obs_0000015571|obs_0000016719|obs_0000011650|obs_0000021389|obs_0000019856|obs_0000023475|obs_0000026582|obs_0000015332|obs_0000010779|obs_0000026653|obs_0000017456|obs_0000010801|obs_0000025658|obs_0000020552|obs_0000004175|obs_0000014939|obs_0000024169|obs_0000019583|obs_0000026770|obs_0000022679|obs_0000003748|obs_0000001703|obs_0000029351|obs_0000000193|obs_0000026307|obs_0000016588|obs_0000008406|obs_0000002276|obs_0000012518|obs_0000024811|obs_0000030961|obs_0000022258|obs_0000009496|obs_0000024869|obs_0000017711|obs_0000000304|obs_0000021826|obs_0000023369|obs_0000018764|obs_0000031574|obs_0000025437|obs_0000009062|obs_0000013183|obs_0000020371|obs_0000017300|obs_0000026004|obs_0000001944|obs_0000024480,obs_0000010779|obs_0000026653|obs_0000017456|obs_0000010801|obs_0000021048|obs_0000025658|obs_0000020552|obs_0000004175|obs_0000014939|obs_0000019037|obs_0000024169|obs_0000019583|obs_0000026770|obs_0000022679|obs_0000003748|obs_0000001703|obs_0000029351|obs_0000000193|obs_0000026307|obs_0000016588|obs_0000015571|obs_0000008406|obs_0000002276|obs_0000012518|obs_0000024811|obs_0000030961|obs_0000022258|obs_0000009496|obs_0000024869|obs_0000017711|obs_0000000304|obs_0000021826|obs_0000023369|obs_0000018764|obs_0000016719|obs_0000031574|obs_0000025437|obs_0000009062|obs_0000006002|obs_0000013183|obs_0000011650|obs_0000021389|obs_0000019856|obs_0000020371|obs_0000017300|obs_0000026004|obs_0000001944|obs_0000024480|obs_0000023475|obs_0000025013
Classic,Nescaf,"€ 4,99",,"5,79 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_370.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000370,obs_0000032390|obs_0000019121|obs_0000013543|obs_0000010989|obs_0000023795|obs_0000026878|obs_0000032113|obs_0000025011|obs_0000029122|obs_0000019940|obs_0000012889|obs_0000026637|obs_0000008209|obs_0000017452|obs_0000014399|obs_0000025152|obs_0000022603|obs_0000019028|obs_0000013913|obs_0000000102|obs_0000011381|obs_0000032351|obs_0000026751|obs_0000002691|obs_0000019084|obs_0000027284|obs_0000015513|obs_0000012444|obs_0000007850|obs_0000016593|obs_0000006915|obs_0000016134|obs_0000020235|obs_0000015116|obs_0000028967|obs_0000013161|obs_0000020841|obs_0000008045|obs_0000012657|obs_0000008574|obs_0000027009|obs_0000023942|obs_0000019847|obs_0000009106|obs_0000021406|obs_0000031653|obs_0000010152|obs_0000007595|obs_0000008622|obs_0000031664,obs_0000032390|obs_0000013543|obs_0000010989|obs_0000026878|obs_0000032113|obs_0000025011|obs_0000029122
Longlife Batterien,Varta,"€ 2,22",,"UVP
9,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_371.jpg,"cat_non_food,diet_vegetarian",,ref_000371,obs_0000023220|obs_0000017493|obs_0000025709|obs_0000024946|obs_0000017172|obs_0000020511|obs_0000014512|obs_0000014530|obs_0000030605|obs_0000022092|obs_0000016092|obs_0000017255,obs_0000023220|obs_0000017493|obs_0000025709|obs_0000024946
Intermezzo Schinken Sauerrahm,Dr Oetker,"€ 1,59",,1 kg = 8.3,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",,ref_000372,obs_0000022592|obs_0000010941|obs_0000016586|obs_0000014232|obs_0000020964|obs_0000023013|obs_0000007901|obs_0000015149|obs_0000016182|obs_0000026514|obs_0000031842,
The Original,Bifi,"€ 1,99",,"2,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_373.jpg,"cat_getraenke,tag_high_protein,tag_ultra_processed",,ref_000373,obs_0000021031|obs_0000007956|obs_0000024959|obs_0000019136|obs_0000019955|obs_0000020283|obs_0000006508|obs_0000006142|obs_0000026643|obs_0000008223|obs_0000026757|obs_0000008352|obs_0000020709|obs_0000026857|obs_0000018706|obs_0000024899|obs_0000014692|obs_0000018823|obs_0000027023|obs_0000012774|obs_0000031227|obs_0000025132|obs_0000008780|obs_0000029264|obs_0000025175|obs_0000031439|obs_0000008971|obs_0000019525|obs_0000023674|obs_0000017550|obs_0000019642|obs_0000009433|obs_0000013576|obs_0000023832|obs_0000032025|obs_0000032039|obs_0000025918|obs_0000021827|obs_0000009563|obs_0000015909|obs_0000011869|obs_0000024162|obs_0000018030|obs_0000032341|obs_0000014027|obs_0000020393|obs_0000026556|obs_0000016324|obs_0000009055|obs_0000009506,obs_0000021031
Salatkrönung,Knorr,"€ 0,79",,"1,59 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_374.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_salate,tag_ultra_processed",,ref_000374,,obs_0000026599|obs_0000029182
Frischkäse,Bresso,"€ 1,11",,"2,39 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_375.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,sub_wurst,tag_ultra_processed",BLS-D3A6000,ref_000375,obs_0000000519|obs_0000016007|obs_0000009494|obs_0000017193|obs_0000009042|obs_0000020837|obs_0000022932|obs_0000022511|obs_0000019487|obs_0000016419|obs_0000015471|obs_0000021129|obs_0000016038|obs_0000002737|obs_0000016568|obs_0000020674|obs_0000003267|obs_0000024802|obs_0000018668|obs_0000017161|obs_0000020775|obs_0000026429|obs_0000018246|obs_0000023386|obs_0000026020|obs_0000017887|obs_0000013479|obs_0000012109|obs_0000021509|obs_0000008721|obs_0000016962|obs_0000002117|obs_0000016966|obs_0000007757|obs_0000024689|obs_0000018035|obs_0000022662|obs_0000026252|obs_0000000665|obs_0000020636|obs_0000020639|obs_0000002215|obs_0000002229|obs_0000029371|obs_0000022240|obs_0000001850|obs_0000001493|obs_0000003040|obs_0000009185|obs_0000000998,obs_0000000519|obs_0000019487|obs_0000016419|obs_0000015471|obs_0000016007|obs_0000021129|obs_0000016038|obs_0000002737|obs_0000016568|obs_0000020674|obs_0000003267|obs_0000024802|obs_0000018668|obs_0000017161|obs_0000009494|obs_0000020775|obs_0000017193|obs_0000026429|obs_0000018246|obs_0000009042|obs_0000023386|obs_0000020837|obs_0000022932|obs_0000026020|obs_0000017887|obs_0000022511
Enjoy Mix-it,Granini,"€ 1,49",,1 l = 1.99,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_376.jpg,"cat_getraenke,tag_whole_food",,ref_000376,obs_0000023558|obs_0000024167,
Minis,Nestl,"€ 2,99",,1 kg = 11.87,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_377.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000377,obs_0000021052|obs_0000023754|obs_0000023927|obs_0000014716|obs_0000021517|obs_0000011840|obs_0000018005|obs_0000014426|obs_0000018066|obs_0000010531|obs_0000018951|obs_0000020586|obs_0000032378|obs_0000025808|obs_0000030473|obs_0000019770|obs_0000032077|obs_0000021387|obs_0000016844|obs_0000016378|obs_0000017680|obs_0000009491|obs_0000009040|obs_0000001545|obs_0000009744|obs_0000004636|obs_0000025653|obs_0000016446|obs_0000013386|obs_0000031843|obs_0000025199|obs_0000004209|obs_0000019082|obs_0000004751|obs_0000011408|obs_0000001186|obs_0000001189|obs_0000025779|obs_0000003782|obs_0000005833|obs_0000006369|obs_0000004324|obs_0000004846|obs_0000013079|obs_0000003353|obs_0000023338|obs_0000031017|obs_0000003897|obs_0000004419|obs_0000000326,obs_0000021517|obs_0000021052|obs_0000011840|obs_0000018005|obs_0000014426|obs_0000018066|obs_0000023754|obs_0000010531|obs_0000023927|obs_0000014716
BBQ Sauce,Bull s Eye,"€ 1,99",,1 l = 6.63,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_378.jpg,"cat_grundnahrung,tag_ultra_processed",,ref_000378,obs_0000024094|obs_0000013060|obs_0000022107|obs_0000009846|obs_0000013509|obs_0000011361|obs_0000009920|obs_0000008428|obs_0000032178,obs_0000024094|obs_0000022107|obs_0000013060
Unstoppables Wäscheparfüm Fresh,Lenor,"€ 6,79",,"7,45 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_379.jpg,cat_drogerie,,ref_000379,obs_0000011901|obs_0000014472|obs_0000013188|obs_0000023568|obs_0000013397|obs_0000030829|obs_0000030343|obs_0000003321|obs_0000016184|obs_0000009544|obs_0000010603|obs_0000009074|obs_0000021431|obs_0000011249|obs_0000030960,obs_0000011901|obs_0000014472|obs_0000013188
Amicelli,Amicelli,"€ 3,99",,"UVP
5,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_380.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000380,obs_0000006204|obs_0000005439,obs_0000006204|obs_0000005439
Mediterranes Brot XXL,Meggle,"€ 1,79",,"2,79 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_381.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_sahne_creme",,ref_000381,obs_0000024409|obs_0000012209,
Sekt,Söhnlein,"€ 2,69",,"UVP
4,79 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_382.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,ref_000382,obs_0000025614|obs_0000015961|obs_0000023129|obs_0000016990|obs_0000011883|obs_0000015981|obs_0000024175|obs_0000029297|obs_0000010357|obs_0000000122|obs_0000017534|obs_0000018086|obs_0000016562|obs_0000002243|obs_0000021780|obs_0000011036|obs_0000026408|obs_0000017212|obs_0000007493|obs_0000003420|obs_0000024416|obs_0000015205|obs_0000012140|obs_0000014191|obs_0000013169|obs_0000025485|obs_0000014224|obs_0000001461|obs_0000020955|obs_0000024552|obs_0000011248|obs_0000011882|obs_0000009837|obs_0000029188|obs_0000025093|obs_0000029728|obs_0000007722|obs_0000008249|obs_0000001595|obs_0000025659|obs_0000027203|obs_0000032316|obs_0000014456|obs_0000014458|obs_0000009349|obs_0000009866|obs_0000022170|obs_0000022694|obs_0000007340|obs_0000009411,obs_0000025614|obs_0000015961|obs_0000023129|obs_0000016990|obs_0000011883|obs_0000015981|obs_0000024175|obs_0000029297|obs_0000010357|obs_0000000122|obs_0000017534|obs_0000018086|obs_0000016562|obs_0000002243|obs_0000021780|obs_0000011036|obs_0000026408|obs_0000017212|obs_0000007493|obs_0000003420|obs_0000024416|obs_0000015205|obs_0000012140|obs_0000014191|obs_0000013169|obs_0000025485|obs_0000014224|obs_0000001461|obs_0000020955|obs_0000024552|obs_0000011248
Vitalis Müsli,Dr Oetker,"€ 2,49",,"UVP
3,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_383.jpg,"cat_grundnahrung,tag_ultra_processed",,ref_000383,obs_0000002050|obs_0000011817|obs_0000020523|obs_0000015927|obs_0000003142|obs_0000025170|obs_0000022166|obs_0000016583|obs_0000009950|obs_0000017251|obs_0000031472|obs_0000020189|obs_0000012529|obs_0000009982|obs_0000025355|obs_0000023326|obs_0000013095|obs_0000019370|obs_0000028185|obs_0000028133|obs_0000006279|obs_0000007029,obs_0000002050|obs_0000011817|obs_0000020523|obs_0000015927|obs_0000003142|obs_0000025170|obs_0000022166|obs_0000016583|obs_0000009950|obs_0000017251
Finesse Chicken Sweet Chili,Herta,"€ 1,39",,1 kg = 13.90,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_384.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_ultra_processed",,ref_000384,obs_0000022696|obs_0000018602|obs_0000022274|obs_0000021791|obs_0000020360|obs_0000002495|obs_0000019421|obs_0000013339|obs_0000022103|obs_0000011428|obs_0000001768,
High Protein Skyr Vanilla,Ehrmann,"€ 1,49",,"1,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_385.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_high_protein,tag_proteinreich",,ref_000385,obs_0000011323|obs_0000024757|obs_0000025108|obs_0000022687|obs_0000022264|obs_0000000814|obs_0000010910|obs_0000004686|obs_0000001687|obs_0000004259|obs_0000003239|obs_0000016097|obs_0000003832|obs_0000002327|obs_0000026958,
Monte Mega,Zott,"€ 1,69",,"UVP
2,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_386.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,ref_000386,obs_0000021506|obs_0000023584|obs_0000019546|obs_0000022732|obs_0000022306|obs_0000018727|obs_0000000813|obs_0000009292|obs_0000008831|obs_0000001741|obs_0000010484|obs_0000012126|obs_0000017836|obs_0000028719,obs_0000021506|obs_0000022732|obs_0000022306|obs_0000000813
Mozzarella,Galbani,"€ 1,29",,"UVP
1,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_387.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,sub_sahne_creme",BLS-X208312,ref_000387,obs_0000021010|obs_0000016891|obs_0000014851|obs_0000016955|obs_0000025678|obs_0000031346|obs_0000025740|obs_0000021134|obs_0000016556|obs_0000021727|obs_0000022759|obs_0000010489|obs_0000020766|obs_0000000816|obs_0000022331|obs_0000008523|obs_0000020919|obs_0000007850|obs_0000017789|obs_0000012247|obs_0000014329|obs_0000019982|obs_0000032269|obs_0000016958|obs_0000011337|obs_0000029275|obs_0000009314|obs_0000031355|obs_0000027784|obs_0000017037|obs_0000008854|obs_0000020635|obs_0000021156|obs_0000010917|obs_0000029866|obs_0000019163|obs_0000023260|obs_0000021726|obs_0000017124|obs_0000031979|obs_0000003353|obs_0000028445|obs_0000020266|obs_0000021817|obs_0000006992|obs_0000026977|obs_0000031639|obs_0000026034|obs_0000006074|obs_0000026597,obs_0000014851|obs_0000021010|obs_0000016955|obs_0000025678|obs_0000031346|obs_0000025740|obs_0000021134|obs_0000016556|obs_0000021727|obs_0000022759|obs_0000010489|obs_0000020766|obs_0000000816|obs_0000022331|obs_0000008523|obs_0000020919|obs_0000016891
KitKat XXL,Nestl,"€ 3,79",,"UVP
6,39 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_388.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,ref_000388,obs_0000017680|obs_0000026892|obs_0000015349|obs_0000015643|obs_0000012209,
Zahnpasta Zahnfleischschutz,Meridol,"€ 7,79",,"UVP
8,29 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,,cat_drogerie,,ref_000389,obs_0000018458|obs_0000012846|obs_0000014938|obs_0000019348|obs_0000022583|obs_0000020167|obs_0000023641|obs_0000024155|obs_0000023008|obs_0000020713|obs_0000016502,
Milchreis,Müller,"€ 0,49",,"0,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_390.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_reis,tag_ultra_processed",,ref_000390,obs_0000031838|obs_0000023959|obs_0000003602|obs_0000003157|obs_0000019627|obs_0000002318|obs_0000004456|obs_0000018808|obs_0000004029|obs_0000023546|obs_0000002231|obs_0000009071|obs_0000029466|obs_0000027123|obs_0000011641|obs_0000013969|obs_0000027807|obs_0000011392|obs_0000029807|obs_0000009275|obs_0000008816|obs_0000005885|obs_0000006988|obs_0000007547|obs_0000006994|obs_0000027578,obs_0000003602|obs_0000003157|obs_0000031838|obs_0000018028|obs_0000019627|obs_0000023760|obs_0000015098|obs_0000002318|obs_0000001851|obs_0000004456|obs_0000018808|obs_0000023959|obs_0000004029|obs_0000023546
Flüssigwaschmittel Magic Wash,Coral,"€ 8,79",,1 WL = 0.24,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_391.jpg,cat_drogerie,,ref_000391,obs_0000026521|obs_0000001316|obs_0000002727|obs_0000002367|obs_0000031949|obs_0000001911,
After Eight Classic,Nestl,"€ 2,29",,"3,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_392.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,ref_000392,obs_0000018218|obs_0000016852|obs_0000028800|obs_0000005256|obs_0000030887|obs_0000029620|obs_0000030164|obs_0000032390|obs_0000019121|obs_0000013543|obs_0000010989|obs_0000023795|obs_0000026878|obs_0000032113|obs_0000025011|obs_0000029122|obs_0000019940,obs_0000018218|obs_0000016852
Schlemmerfilet,Nordsee,"€ 2,79",,1 kg = 7.34,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_393.jpg,"cat_fisch_meeresfruechte,sub_tk_fertiggerichte,tag_ultra_processed",,ref_000393,obs_0000022296|obs_0000015521|obs_0000014905|obs_0000022715|obs_0000000915|obs_0000025383|obs_0000026225|obs_0000009854|obs_0000021033|obs_0000029859|obs_0000027495|obs_0000026905|obs_0000031563|obs_0000013810|obs_0000030091|obs_0000028971|obs_0000027977|obs_0000029686|obs_0000004994|obs_0000006653,obs_0000000915|obs_0000022296|obs_0000015521|obs_0000025383|obs_0000014905|obs_0000022715|obs_0000026225|obs_0000009854
Desinfektion Wäsche-Hygienespüler,Sagrotan,"€ 5,35",,"UVP
8,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_394.jpg,cat_drogerie,,ref_000394,obs_0000018724|obs_0000019543|obs_0000016242|obs_0000020214|obs_0000030386|obs_0000011449,obs_0000018724|obs_0000019543|obs_0000016242|obs_0000020214
Blumenzwiebeln im bunten Kulturtopf,Blumenzwiebeln im bunten Kulturtopf,"€ 1,69",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_395.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,ref_000395,obs_0000000023|obs_0000022201|obs_0000003528,
Schmetterlingsorchidee,Schmetterlingsorchidee,"€ 7,99",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,,"cat_non_food,tag_ultra_processed",,ref_000396,obs_0000022635|obs_0000020850|obs_0000023899|obs_0000017112,obs_0000020850|obs_0000022635|obs_0000023899|obs_0000017112
Kamelie,Kamelie,"€ 11,99",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_397.jpg,"cat_non_food,diet_vegetarian,tag_ultra_processed",,ref_000397,obs_0000012187|obs_0000011272,obs_0000012187|obs_0000011272
Polsterstaude,Polsterstaude,"€ 1,29",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_398.jpg,"cat_non_food,diet_vegetarian",,ref_000398,,
Teneriffa Aster,Teneriffa Aster,"€ 2,99",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_399.jpg,"cat_non_food,tag_ultra_processed",,ref_000399,,
Lavendel stoechas,Lavendel stoechas,"€ 2,79",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_400.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,ref_000400,,
Dianthus Pink Kisses,Dianthus Pink Kisses,"€ 5,99",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,,"cat_getraenke,tag_ultra_processed",,ref_000401,,
Kaffee,Dallmayr,"€ 6,99",,"10,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_402.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",BLS-N410100,ref_000402,obs_0000012302|obs_0000011821|obs_0000021042|obs_0000011400|obs_0000013118|obs_0000010165|obs_0000013804|obs_0000014411|obs_0000025969|obs_0000025539|obs_0000026091|obs_0000021001|obs_0000020048|obs_0000023284|obs_0000019229|obs_0000001949|obs_0000016877|obs_0000001036|obs_0000005148|obs_0000011824|obs_0000029238|obs_0000012889|obs_0000011398|obs_0000006802|obs_0000017110|obs_0000009505|obs_0000000848|obs_0000032079|obs_0000004954|obs_0000009054|obs_0000022915|obs_0000031166|obs_0000011210|obs_0000006618|obs_0000022496|obs_0000011238|obs_0000008183|obs_0000001035|obs_0000001037|obs_0000001038|obs_0000001039|obs_0000027154|obs_0000010790|obs_0000025648|obs_0000001591|obs_0000009792|obs_0000006258|obs_0000006263|obs_0000007809|obs_0000001183,obs_0000012302|obs_0000011821|obs_0000021042|obs_0000011400|obs_0000013118|obs_0000010165|obs_0000013804
Vorteilspackung,Rama,"€ 1,89",,1 kg = 2.61,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,tag_ultra_processed",,ref_000403,,
Metzgerfrisch Frische Schweine-Filetmedaillons,Metzgerfrisch Frische Schweine-Filetmedaillons,"€ 6,99",,1 kg = 9.99,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_404.jpg,"cat_fleisch_wurst,sub_schwein,tag_proteinreich",,ref_000404,obs_0000021379|obs_0000021415|obs_0000022158|obs_0000022161|obs_0000022665|obs_0000022243,obs_0000021379
Premium Baby-Body,Lupilu,"€ 9,99",,"19,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_405.jpg,cat_non_food,,ref_000405,obs_0000014594|obs_0000011041,
Bergbauern Käse würzig-nussig,Bergader,"€ 2,59",,"3,33 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_406.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,ref_000406,obs_0000026669|obs_0000026786|obs_0000029655|obs_0000024149|obs_0000009822|obs_0000018025|obs_0000028940|obs_0000027580|obs_0000008329|obs_0000010077,
Frische Kräuter,Frische Kräuter,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_407.jpg,"cat_molkerei_kaese,sub_kaese,sub_kraeuter,sub_milchprodukte,sub_sahne_creme",BLS-G561100,ref_000407,obs_0000029959|obs_0000002060|obs_0000002629|obs_0000000636|obs_0000009413|obs_0000008952|obs_0000010500|obs_0000029960|obs_0000001352|obs_0000032087|obs_0000012260,
Spaghetti 71,Delverde,"€ 1,59",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_408.jpg,"cat_grundnahrung,diet_vegetarian,sub_nudeln",,ref_000408,obs_0000001286|obs_0000000270|obs_0000004120|obs_0000008601|obs_0000019379|obs_0000031284|obs_0000021433|obs_0000018560|obs_0000004547|obs_0000003693,
