Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Schokolade,Milka,"€ 1,11",Kein vorheriger Preis,"€ 12,33 / kg -","versch. Sorten, je 90-g-Tafel",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Erdnussbutter Creamy,ja!,"€ 1,89",Kein vorheriger Preis,"€ 5,40 / kg -","versch. Sorten, je 350-g-Glas",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Nussriegel,Be-Kind,"€ 1,99",Kein vorheriger Preis,"€ 49,75 / kg -",Honey Roasted Nuts & Sea Salt je 40-g-Riegel,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Grabgesteck Herz,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -","oder Grableger versch. Farben und Dekore, je St.",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Kaki,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / kg -","HINWEIS: MIT APP 0.20 € REWE BONUS Kl. I, je 1-kg-Schale",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Salami Milano,Citterio,"€ 2,49",Kein vorheriger Preis,"€ 35,57 / kg -",je 70-g-Pckg.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Gouda Jung,Frico,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -","holl. Schnittkäse, 51% Fett i.Tr., je 100 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Weißwurst,Konrad Böhnlein,"€ 1,19",Kein vorheriger Preis,"€ 11,90 / kg -",je 100 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Clementinen,Keine Marke,"€ 1,59",Kein vorheriger Preis,"€ 1,59 / kg -","oder Mandarinen Sorte: siehe Etikett, Kl. I, je 1-kg-Netz",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Strohschweinebraten,Metzgerei Landbauern,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -","Gulasch oder -Schnitzel aus dem Schinken, je 100 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bio Kürbis Hokkaido,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 1,29 / kg -",je 1 kg,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Truthahn Mortadella,ElPozo,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -","mit Oliven, je 100 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schokolade,Tony's Chocolonely,"€ 2,49",Kein vorheriger Preis,"€ 13,83 / kg -","versch. Sorten, je 180-g-Tafel",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bio-Hokkaido Kürbis,Rewe Bio,"€ 1,29",Kein vorheriger Preis,"€ 1,29 / kg -",Deutschland/ Niederlande: je 1 kg,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Peanuts vegan,Treets The Peanut Company,"€ 1,59",Kein vorheriger Preis,"€ 8,59 / kg -",je 185-g-Btl.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Sahne zum Kochen,Weihenstephan,"€ 1,29",Kein vorheriger Preis,"€ 5,16 / kg -",je 250-g-Pckg.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Granatapfel,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / Stk -","Kl. I, je St.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schokolade,Tony's Chocolonely,"€ 2,79",Kein vorheriger Preis,"€ 15,50 / kg -","Karamel Salz, je 180-g-Tafel",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Münchner Hell,Spaten,"€ 13,99",Kein vorheriger Preis,"€ 1,39 / l -","je 20 x 0,5-l-Fl.-Kasten zzgl. 3.10 Pfand",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Pinsa Teig,Pinsami,"€ 2,79",Kein vorheriger Preis,"€ 12,13 / kg -",vorgebackener Pinsa Teig je 230-g-Pckg.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Hähnchen Bucket,Maître CoQ,"€ 6,66",Kein vorheriger Preis,"€ 17,53 / kg -","Chicken Nuggets oder Chicken Tenders Hähnchenbrustfilet Stücke in CornflakesPanade, je 380-g-Pckg.",Nein,21.10. - 25.10.,2025-10-21,2025-10-25
Pfannen-Gnocchi Spinat & Mozzarella,Giovanni Rana,"€ 1,99",Kein vorheriger Preis,"€ 7,11 / kg -","versch. Sorten, je 280-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Käseaufschnitt,ja!,"€ 1,89",Kein vorheriger Preis,"€ 7,56 / kg -",250-g-Pckg.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Pizza Amore Napoli Salame,Gustavo Gusto,"€ 2,99",Kein vorheriger Preis,"€ 9,49 / kg -","tiefgefroren, je 315-g-Pckg. oder Pizza Amore Napoli Mozzarella tiefgefroren, je 320-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schauma Shampoo,Schwarzkopf,"€ 1,49",Kein vorheriger Preis,"€ 3,72 / l -","versch. Sorten, je 400-ml-Fl.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Strohschwein-Ofenrippe,Metzgerei Landbauern,"€ 0,88",Kein vorheriger Preis,"€ 8,80 / kg -",je 100 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Slipeinlagen Plus Long,Carefree,"€ 1,99",Kein vorheriger Preis,"€ 0,05 / Stk -","je 40-St.-Pckg. oder Slipeinlagen Cotton Feel Normal, je 56-St.-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Tilsiter,ja!,"€ 2,49",Kein vorheriger Preis,"€ 6,23 / kg -","45% Fett i.Tr., 400-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Heidelbeeren,Keine Marke,"€ 1,19",Kein vorheriger Preis,"€ 9,52 / kg -","Peru/Argentinien/ Südafrika: Kl. I, je 125-g-Schale",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Gratinkäse leicht,ja!,"€ 1,79","€ 1,99","€ 7,16 / kg -",oder Geriebener Gratin- & Pizzakäse je 250-g-Btl.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Zitronen,Keine Marke,"€ 1,19",Kein vorheriger Preis,"€ 2,38 / kg -","Sorte: siehe Etikett, Kl. I, je 500-g-Netz",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Strohschweinbauch,Metzgerei Landbauern,"€ 0,88",Kein vorheriger Preis,"€ 8,80 / kg -","ohne Knochen, am Stück oder in Scheiben, je 100 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Rinder-Beinscheiben,Metzgerei Landbauern,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -","ohne Knochen, je 100 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Strohschwein Mariniert Hüftsteaks,Metzgerei Landbauern,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -","versch. mariniert, je 100 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Puten Medaillons,Rewe Regional,"€ 5,55",Kein vorheriger Preis,"€ 13,87 / kg -",je 400-g-Pckg.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Prinzessbohnen,Keine Marke,"€ 1,79",Kein vorheriger Preis,"€ 8,95 / kg -","Ursprung: siehe Etikett, Kl. I, je 200-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Delikatess Lachsschinken,Rewe Beste Wahl,"€ 1,79",Kein vorheriger Preis,"€ 22,38 / kg -",je 80-g-Pckg,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Gourmetschinken,Rewe Beste Wahl,"€ 2,29",Kein vorheriger Preis,"€ 15,27 / kg -","geschnitten, geräuchert, je 150-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Baby-Dry Windeln,Pampers,"€ 8,49",Kein vorheriger Preis,"€ 0,28 / Stk -","HINWEIS: MIT APP 1.00 € REWE BONUS Single Pack Maxi Größe 4, je 30-St.-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Iced Blue,Karlsberg MiXery,"€ 3,99",Kein vorheriger Preis,"€ 2,01 / l -","HINWEIS: MIT APP 0.10 € REWE BONUS versch. Sorten, teilw. koffeinhaltig, je 6 x 0,33-l-Fl.- Sixpack ...",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Putengulasch,Keine Marke,"€ 1,39",Kein vorheriger Preis,"€ 13,90 / kg -","aus der Oberkeule, von der Freiraumpute, je 100 g. Nur an der Bedientheke",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Salami,Stockmeyer,"€ 1,99",Kein vorheriger Preis,"€ 13,26 / kg -","versch. Sorten, je 150-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Prosciutto di Parma,Citterio,"€ 2,69",Kein vorheriger Preis,"€ 38,42 / kg -",je 70-g-Pckg.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Pils,Tyskie,"€ 12,99",Kein vorheriger Preis,"€ 1,30 / l -","je 20 x 0,5-l-Fl.-Kasten zzgl. 3.10 Pfand",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Wiener Würstchen,Meica,"€ 3,49",Kein vorheriger Preis,"€ 13,96 / kg -","versch. Sorten, 250-g-Abtropfgew., je 540-g-Glas",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kinderschürze,Vivess,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kidney Bohnen,Bonduelle,"€ 1,11",Kein vorheriger Preis,"€ 4,44 / kg -","HINWEIS: MIT APP 0.10 € REWE BONUS, 250-g-Abtropfgew., je 400-g-Dose oder Goldmais 285-g-Abtropfgew....",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Exit Adventskalender Die Polarstation in der Arktis,Ravensburger,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",je Pckg.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Streichfett,Sanella,"€ 0,99",Kein vorheriger Preis,"€ 3,96 / kg -","versch. Sorten, je 250-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Sekt,Freixenet,"€ 3,99",Kein vorheriger Preis,"€ 5,32 / l -","versch. Sorten, teilw. alkoholfrei, je 0,75-l-Fl.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Riesenchampignons,Keine Marke,"€ 1,59",Kein vorheriger Preis,"€ 3,98 / kg -","Deutschland/ Niederlande/Polen: Weiße Kl. I, je 400-g-Schale",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Dill-Happen,Keine Marke,"€ 1,19",Kein vorheriger Preis,"€ 11,90 / kg -",je 100 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
High Protein Mousse,Ehrmann,"€ 1,29",Kein vorheriger Preis,"€ 6,45 / kg -","Chocolate, je 200-g-Becher oder HP White Choc Style Pudding mit Choco Split, je 230-g-Becher",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Cuarenta y Tres,Licor 43,"€ 12,99",Kein vorheriger Preis,"€ 18,55 / l -","31% Vol., je 0,7-l-Fl.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Rouge,Baron Philippe de Rothschild,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / l -","Frankreich/Bordeaux, AOC trocken, je 0,75-l-Fl.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
All in 1 Pods,Ariel,"€ 4,99",Kein vorheriger Preis,"€ 0,33 / Stk -",Universal je 15-WL-Pckg. oder Colorwaschmittel flüssig je 20-WL-Fl. Beim Kauf von Ariel Waschmittel ...,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bier,Desperados,"€ 4,99",Kein vorheriger Preis,"€ 3,78 / l -","versch. Sorten, je 4 x 0,33-l-Fl.-Pckg. zzgl. 0.32 Pfand",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Adventskalender,Papierdrachen,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",versch. Designs je Pckg.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Ultra Day Damenbinden,Always,"€ 2,99",Kein vorheriger Preis,"€ 0,15 / Stk -","Big Pack Long mit Flügel, je 20-St.-Pckg. oder Ultra Day Binden Big Pack Normal mit Flügel, je 24-St...",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Baby Dry Pants Single Pack,Pampers,"€ 8,49",Kein vorheriger Preis,"€ 0,35 / Stk -","HINWEIS: MIT APP 1.00 € REWE BONUS, Größe 5, je 24-St.-Pckg. oder Baby Dry Windeln Single Pack Maxi ...",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Butterschinken,Langewiesche,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -",je 100 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Fruchtsaftgetränk,Capri Sun,"€ 3,49",Kein vorheriger Preis,"€ 1,75 / l -","versch. Sorten, aus Fruchtsaftkonzentrat, je 10 x 0,2-l-Btl.-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Französische Kräuter,Miree,"€ 1,11",Kein vorheriger Preis,"€ 7,40 / kg -","60% Fett i.Tr., je 150-g-Becher oder Exquisa Der Sahnige 70% Fett i.Tr., je 200-g-Pckg",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Katzensnack Knuspertaschen,Whiskas,"€ 0,99",Kein vorheriger Preis,"€ 16,50 / kg -","oder Dreamies Snack versch. Sorten, je 60-g-Btl.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Backofenschinken,Berger,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -",je 100 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kinder Mix Adventskalender,Ferrero,"€ 5,99",Kein vorheriger Preis,"€ 39,66 / kg -",je 151-g-Pckg.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Jumpys Paprika,Funny Frisch,"€ 1,11",Kein vorheriger Preis,"€ 14,80 / kg -","je 75-g-Btl. oder Frit-Sticks ungarisch, je 100-g-Btl.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Allgäuer Limburger,St. Mang,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / kg -","Weichkäse, 40% Fett i.Tr., je 200-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Adventskalender,Milka,"€ 7,99",Kein vorheriger Preis,"€ 39,95 / kg -",je 200-g-Pckg.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Biscuits,ja!,"€ 1,49",Kein vorheriger Preis,"€ 8,66 / kg -",je 172-g-Btl.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Frischkäse,ja!,"€ 1,69",Kein vorheriger Preis,"€ 5,63 / kg -","versch. Sorten, je 300-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Premium Mineralwasser,Förstina-Sprudel,"€ 4,49",Kein vorheriger Preis,"€ 0,49 / l -","versch. Sorten, je 12 x 0,75-l-Fl.-Kasten zzgl. 3.30 Pfand",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Trinkjoghurt,ja!,"€ 0,99",Kein vorheriger Preis,"€ 1,98 / kg -","versch. Sorten, je 500-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Edelsalami,Schulte,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -","mit Rind, je 100 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Almzeit,Bergader,"€ 1,99",Kein vorheriger Preis,"€ 11,37 / kg -","oder Bavaria blu Weichkäse, versch. Sorten, je 175-g-Pckg",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Apfelschorle,Rewe Beste Wahl,"€ 0,49",Kein vorheriger Preis,"€ 0,98 / l -","je 0,5-l-Fl.zzgl. 0.25 Pfand",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Urnenhandstrauss,Keine Marke,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -","versch. Farben und Dekore, je St.",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Scamorza Affumicata,Keine Marke,"€ 1,59",Kein vorheriger Preis,"€ 15,90 / kg -","ital. Pasta Filata Käse, mind. 40% Fett i.Tr., je 100 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Limonade,Bionade,"€ 7,99",Kein vorheriger Preis,"€ 2,01 / l -","versch. Sorten, je 12 x 0,33-l-Fl.- Kasten zzgl. 2.46 Pfand",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Pfannen-Gnocchi Tomate & Mozzarella,Giovanni Rana,"€ 1,99",Kein vorheriger Preis,"€ 7,10 / kg -","je 280-g-Pckg. oder Pfannen-Gnocchi versch. Sorten, je 300-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Tee,Cupper,"€ 1,99",Kein vorheriger Preis,"€ 66,33 / kg -","versch. Sorten, je 30-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Frischkäsecreme,Rewe,"€ 1,49",Kein vorheriger Preis,"€ 14,90 / kg -","versch. Sorten, je 100 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Cafe Intencion,Darboven,"€ 17,99",Kein vorheriger Preis,"€ 17,98 / kg -","ganze Bohnen, je 1000-g-Btl.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Krautsalat,Kuglers Köstliche,"€ 0,69",Kein vorheriger Preis,"€ 6,90 / kg -",je 100 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Mango,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / Stk -","Kl. I, je St",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schiller GQB Strohschwein Schwarzgeräuchertes,Metzgerei Landbauern,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -","roh, je 100 g",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Gemüse-Ideen,Iglo,"€ 2,22",Kein vorheriger Preis,"€ 4,62 / kg -","Pilz-Pfanne tiefgefroren, je 480-g-Pckg. oder Rahm-Kaisergemüse tiefgefroren, je 500-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Original Irische Butter,Kerrygold,"€ 2,39",Kein vorheriger Preis,"€ 9,56 / kg -","oder Extra versch. Sorten, je 250-g-Becher/ Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Wild-Preiselbeeren,Odenwald,"€ 2,49",Kein vorheriger Preis,"€ 6,38 / kg -","Unser Feinstes, je 390-g-Glas",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bio Speisezwiebeln,Keine Marke,"€ 1,19",Kein vorheriger Preis,"€ 2,38 / kg -","Rote Bio Speisezwiebeln Kl. II, je 500-g-Netz",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Pasta La Collezione,Barilla,"€ 1,99",Kein vorheriger Preis,"€ 3,98 / kg -","HINWEIS: MIT APP 0.30 € REWE BONUS oder Al Bronzo versch. Ausformungen, je 500-g-Btl.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Collezione Pasta-Spezialität,Barilla,"€ 1,99",Kein vorheriger Preis,"€ 3,98 / kg -","HINWEIS: MIT APP 0.30 € REWE BONUS, oder Al Bronzo versch. Ausformungen, je 500-g-Btl.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Gouda jung Scheiben,ja!,"€ 1,69",Kein vorheriger Preis,"€ 6,76 / kg -","45% Fett i.Tr., 250-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bio vegane Fleischalternative,Like Meat,"€ 2,49",Kein vorheriger Preis,"€ 13,83 / kg -","versch. Sorten, je 180-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schmelzkäse sahnig,ja!,"€ 1,59",Kein vorheriger Preis,"€ 7,95 / kg -",200-g-Schale,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kalbsfilets,Keine Marke,"€ 4,19",Kein vorheriger Preis,"€ 41,90 / kg -",je 100 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Edelherb,Kulmbacher,"€ 10,99",Kein vorheriger Preis,"€ 1,09 / l -","je 20 x 0,5-l-Fl.-Kasten zzgl. 3.10 Pfand",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Ice Cream Salted Caramel & Australian Macadamia,Nuii,"€ 2,29",Kein vorheriger Preis,"€ 8,48 / l -",oder Milka Chocolate & Vanille Swirl je 3 x 90-ml-Pckg.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Spülmaschinen Tabs All-in-1 Extra XXL,Somat,"€ 7,99",Kein vorheriger Preis,"€ 0,13 / Stk -","je 63-Tab-Pckg. oder Classic Pulver je 2,4-kg-Btl.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Tennessee Whiskey,Jack Daniel's,"€ 15,99",Kein vorheriger Preis,"€ 22,84 / l -","HINWEIS: MIT APP 1.00 € REWE BONUS 40% Vol., je 0,7-l-Fl.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Vegane Pommersche,Rügenwalder Mühle,"€ 1,59",Kein vorheriger Preis,"€ 12,72 / kg -","fein, je 125-g-Becher oder Veganer Schinken Spicker Salat klassisch, je 150-g-Becher",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Zahncreme Sensation White,Colgate,"€ 1,79",Kein vorheriger Preis,"€ 23,87 / l -","versch. Sorten, je 75-ml-Tuben-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Gliss Shampoo,Schwarzkopf,"€ 2,49",Kein vorheriger Preis,"€ 9,96 / l -","versch. Sorten, je 250-ml-Fl.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Tafeltrauben,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / kg -","Italien: Helle Sorte: siehe Etikett, Kl. I, je 500-g-Schale",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Gouda jung,ja!,"€ 2,49","€ 2,99","€ 6,22 / kg -","in Scheiben, 48% Fett i.Tr., je 400-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Rotkohl,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 3,30 / kg -","geschnitten, je 300-g-Btl.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Geriebener Emmentaler,ja!,"€ 1,79","€ 1,99","€ 7,16 / kg -",je 250-g-Btl.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bio Feldsalat,Rewe Bio,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -","Italien: Kl. II, je 100-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bauernschinken,Abraham,"€ 1,49",Kein vorheriger Preis,"€ 18,62 / kg -","HINWEIS: MIT APP 0.10 € REWE BONUS, versch. Sorten, je 80-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Blumenstrauß Chrysanthemen mit Santini,Keine Marke,"€ 4,79",Kein vorheriger Preis,"€ 4,79 / Stk -","versch. Farben, mit Floralife Schnittblumennahrung, je Bund",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Putenschnitzel,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 14,90 / kg -","natur oder paniert, von der Freiraumpute, je 100 g. Nur an der Bedientheke",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schwarzwälder Schinken,Abraham,"€ 1,49",Kein vorheriger Preis,"€ 18,62 / kg -","HINWEIS: MIT APP 0.10 € REWE BONUS, versch. Sorten, je 80-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Knusperbrot,Leicht&Cross,"€ 0,99",Kein vorheriger Preis,"€ 7,92 / kg -","versch. Sorten, je 125-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Hähnchen-Schenkel,Metzgerei Landbauern,"€ 0,79",Kein vorheriger Preis,"€ 7,90 / kg -",je 100 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Qualita Rossa,Lavazza,"€ 16,99",Kein vorheriger Preis,"€ 16,98 / kg -","ganze Bohnen, je 1000-g-Pckg.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
