Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Lugana,Corte Allodola,"€ 9,99",Kein vorheriger Preis,"€ 13,32 / l -","HINWEIS: NUR ONLINE VERFÜGBAR, DOC, Weißwein, trocken, vegan Venetien/Italien Je 0,75 l",Ja,26.10. - 08.11.,2025-10-26,2025-11-08
Rosé Royal,Pommery,"€ 39,99",Kein vorheriger Preis,"€ 53,32 / l -","HINWEIS: NUR ONLINE VERFÜGBAR, Champagner, brut Champagne/Frankreich Je 0,75 l",Ja,26.10. - 08.11.,2025-10-26,2025-11-08
Réserve Champagner,Taittinger,"€ 42,99",Kein vorheriger Preis,"€ 57,32 / l -","HINWEIS: NUR ONLINE VERFÜGBAR, brut Champagne/Frankreich Je 0,75 l",Ja,26.10. - 08.11.,2025-10-26,2025-11-08
Spiced Black,Captain Cook,"€ 7,99",Kein vorheriger Preis,"€ 11,41 / l -","HINWEIS: NUR ONLINE VERFÜGBAR, Je 0,7 l",Ja,26.10. - 08.11.,2025-10-26,2025-11-08
Deluxe Geschenkbox Schatzkiste,Sansibar,"€ 79,99",Kein vorheriger Preis,"€ 7,27 / Stk -",Details im Prospekt,Nein,02.11. - 15.11.,2025-11-02,2025-11-15
Pineapple Stiggins Fancy,Plantation Rum,"€ 22,99",Kein vorheriger Preis,"€ 32,84 / l -","HINWEIS: NUR ONLINE VERFÜGBAR, (Rum-Basis) Barbados, Jamaica, Trinidad Je 0,7 l",Ja,26.10. - 08.11.,2025-10-26,2025-11-08
Remy Febras,Côtes du Rhône,"€ 5,99",Kein vorheriger Preis,"€ 7,99 / l -","HINWEIS: NUR ONLINE VERFÜGBAR AOP, Rotwein, trocken Rhône/Frankreich Je 0,75 l",Ja,02.11. - 15.11.,2025-11-02,2025-11-15
Cellar Selection Sauvignon Blanc,Sileni Estates,"€ 9,99",Kein vorheriger Preis,"€ 13,32 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Weißwein, trocken Marlborough/ Neuseeland Je 0,75 l",Ja,02.11. - 15.11.,2025-11-02,2025-11-15
Deluxe Geschenkbox Feinschmecker,Sansibar,"€ 47,99",Kein vorheriger Preis,"€ 6,86 / Stk -",Details im Prospekt,Nein,02.11. - 15.11.,2025-11-02,2025-11-15
Flor de Caña 12 Years,Ron Centenario,"€ 24,99",Kein vorheriger Preis,"€ 35,70 / l -","HINWEIS: NUR ONLINE VERFÜGBAR, Nicaragua Je 0,7 l",Ja,26.10. - 08.11.,2025-10-26,2025-11-08
Rosé,Costières de Nîmes,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / l -","HINWEIS: NUR ONLINE VERFÜGBAR, trocken, vegan Languedoc/Frankreich Je 0,75 l",Ja,26.10. - 08.11.,2025-10-26,2025-11-08
Weißburgunder & Chardonnay,Weingut Christopher Deiß,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / l -","HINWEIS: NUR ONLINE VERFÜGBAR, QbA, Weißwein, trocken, vegan Rheinhessen/ Deutschland Je 0,75 l",Ja,26.10. - 08.11.,2025-10-26,2025-11-08
Champagner,Veuve Clicquot,"€ 44,99",Kein vorheriger Preis,"€ 59,99 / l -","HINWEIS: NUR ONLINE VERFÜGBAR, brut Champagne/Frankreich Je 0,75 l",Ja,26.10. - 08.11.,2025-10-26,2025-11-08
Spritz,Chandon Garden,"€ 17,99",Kein vorheriger Preis,"€ 23,99 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Argentinien Je 0,75 l",Ja,02.11. - 15.11.,2025-11-02,2025-11-15
Alsace Pinot Blanc Collection Prestige,Jean Cornelius,"€ 5,99",Kein vorheriger Preis,"€ 7,99 / l -","HINWEIS: NUR ONLINE VERFÜGBAR AOC, Weißwein, trocken Elsass/Frankreich Je 0,75L",Ja,02.11. - 15.11.,2025-11-02,2025-11-15
Essig-Essenz,Surig,"€ 1,11",Kein vorheriger Preis,"€ 2,47 / kg -",Je 450 g; Standardpackung: 400 g,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Baby-Strickjacke,Lupilu,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Damen Sweathose,Crivit,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Schweine Hackfleisch,Metzgerfrisch,"€ 2,22",Kein vorheriger Preis,"€ 4,44 / kg -","HINWEIS: MIT LIDL PLUS APP, Je 500 g, Normalpreis: 2.99",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Chicken-Nuggets XXL,Metzgerfrisch,"€ 7,79",Kein vorheriger Preis,"€ 5,99 / kg -","Mit Curry- und Süß-Sauer-Dip. Je 1,3 kg",Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Schweine-Nackenbraten,Metzgerfrisch,"€ 3,30",Kein vorheriger Preis,"€ 5,50 / kg -","Ca. 600–1.600 g., z.B. 600 g",Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Lachsforellenseite,Fischerstolz,"€ 12,80",Kein vorheriger Preis,"€ 16,00 / kg -",Mit Haut. Ca. 800 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Ofenkäse fein-würzig,Rougette,"€ 3,99",Kein vorheriger Preis,"€ 12,47 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten. Je 320 g Normalpreis: 5.99,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Tortillas,Chio,"€ 1,79",Kein vorheriger Preis,"€ 7,96 / kg -",Versch. Sorten. Je 225 g. Standardpackung: 200 g,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Herren Gripsocken,Tapedesign,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Schlüssel-Aufbewahrungsbox,Abus,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Elvital Shampoo,L'Oréal Paris,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / l -",Versch. Sorten. Je 1 l,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Bio-Speisekartoffeln,Keine Marke,"€ 2,29",Kein vorheriger Preis,"€ 1,15 / kg -",Qualität I. Je 2 kg,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Ganache Pralinés,Deluxe,"€ 3,99",Kein vorheriger Preis,"€ 30,69 / kg -",Enthält Alkohol. Je 130 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Brokkoli,Keine Marke,"€ 1,11",Kein vorheriger Preis,"€ 2,22 / kg -",Ursprung: Deutschland/ Spanien/Niederlande Klasse I Je 500 g,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Kerzen,Livarno Home,"€ 3,99",Kein vorheriger Preis,"€ 2,00 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
LED-Gartenstecker,Livarno Home,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Highland Cream Blended Scotch Whisky,Teacher's,"€ 9,99",Kein vorheriger Preis,"€ 14,27 / l -","40 % vol Je 0,7 l",Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Stabfeuerzeug-Set 3-tlg.,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Premium Duftkerze,Livarno Home,"€ 4,49",Kein vorheriger Preis,"€ 4,49 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Duftkerze,Livarno Home,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Aluguss Kochtopf 24cm,SilverCrest,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Pflegedusche,Nivea,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / l -",Versch. Sorten. Je 750 ml,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Original Spiced Gold Rum,Captain Morgan,"€ 13,99",Kein vorheriger Preis,"€ 13,99 / l -","35 % vol Je 1 l Standardpackung: 0,7 l",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Mini-Schneekugel,Livarno Home,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Samt,Schwartau,"€ 1,99",Kein vorheriger Preis,"€ 6,70 / kg -",Versch. Sorten. Je 297 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Nussmus,Deluxe,"€ 4,49",Kein vorheriger Preis,"€ 17,96 / kg -",Versch. Sorten. Je 250 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Rote Paprika,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / kg -",Ursprung: Spanien Klasse I Je 1 kg,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Ufonauten XL,Frisia,"€ 1,89",Kein vorheriger Preis,"€ 18,90 / kg -",Je 100 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Zaziki,Milbona,"€ 1,65",Kein vorheriger Preis,"€ 3,30 / kg -",Je 500 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Vegan Sauce,Bamboo Garden,"€ 1,69",Kein vorheriger Preis,"€ 8,45 / l -",Versch Sorten. Je 200 ml,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Skyr Natur,Milbona,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / kg -",Je 500 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Maasdamer,Milbona,"€ 1,79",Kein vorheriger Preis,"€ 8,95 / kg -",Versch. Sorten. Je 200 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Damen-Pyjamaset 3-teilig,Esmara,"€ 17,99",Kein vorheriger Preis,"€ 6,00 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Joghurt,Milbona,"€ 0,99",Kein vorheriger Preis,"€ 1,65 / kg -","mild 3,5 % Fett. Je 4x 150 g",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Meine Mini-Bibliothek,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Bianco,Martini,"€ 7,99",Kein vorheriger Preis,"€ 10,65 / l -","14,5 % vol Je 0,75 l",Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Black Label Blended Scotch Whisky 12 Y,Johnnie Walker,"€ 19,99",Kein vorheriger Preis,"€ 28,56 / l -","40 % vol Je 0,7 l",Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Very Special Cognac,Hennessy,"€ 29,99",Kein vorheriger Preis,"€ 42,84 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Je 0,7 l",Ja,03.11. - 08.11.,2025-11-03,2025-11-08
Herren Winterjacke,Adidas,"€ 69,99",Kein vorheriger Preis,"€ 69,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Lebkuchen Gin Likör,Hortus,"€ 6,99",Kein vorheriger Preis,"€ 13,98 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Je 0,5 l",Ja,03.11. - 08.11.,2025-11-03,2025-11-08
Sekt Extra,MM,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / l -","Versch. Sorten. Je 0,75 l",Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Kitchen Tools Waffeleisen SWE 1200 E1,SilverCrest,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Feinste Trüffel,Deluxe,"€ 4,49",Kein vorheriger Preis,"€ 22,45 / kg -",Versch. Sorten. Enthält teilweise Alkohol. Je 200 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Schweineschnitzel XXL,Metzgerfrisch,"€ 5,99",Kein vorheriger Preis,"€ 7,49 / kg -",Je 800 g,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Christkindl Glühwein,Keine Marke,"€ 1,69",Kein vorheriger Preis,"€ 1,69 / l -",Versch. Sorten. Enthält Alkohol. Je 1 l,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Mr.Tom Minis,Hosta,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / kg -",Je 200 g,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Damen-Trikot,Adidas,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Hitschies Crunchies,Hitschler,"€ 2,49",Kein vorheriger Preis,"€ 33,20 / kg -",Sour Je 75 g,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Crème Brûlée,Deluxe,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / kg -",Je 2 x 100 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Damen Strings 5er,Esmara,"€ 6,99",Kein vorheriger Preis,"€ 1,40 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Japanese Pink Gin,Hoshi,"€ 14,99",Kein vorheriger Preis,"€ 21,41 / l -","Dry Gin Je 0,7 l",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Original Dänisches Butter- & Schokolade Mürbegebäck,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / kg -",Versch. Motive. Je 750 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Herren-Sweathose,Adidas,"€ 22,99",Kein vorheriger Preis,"€ 22,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Barolo,I Manenti,"€ 15,99",Kein vorheriger Preis,"€ 21,32 / l -","HINWEIS: NUR ONLINE VERFÜGBAR DOCG, Rotwein, trocken Piemont/Italien Je 0,75 l",Ja,03.11. - 08.11.,2025-11-03,2025-11-08
Kinder Classic Weihnachtsmann mit Überraschung,Ferrero,"€ 2,99",Kein vorheriger Preis,"€ 39,87 / kg -",Versch. Sorten. Je 75 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Mr. Tom Riegel,Hosta,"€ 1,69",Kein vorheriger Preis,"€ 10,56 / kg -",Je 160 g,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Schweine Nackenkoteletts XXL,Metzgerfrisch,"€ 5,69",Kein vorheriger Preis,"€ 5,69 / kg -","Mit Knochen. Je 1 kg, Standardpackung: 700 g",Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Sessantanni Primitivo di Manduria,San Marzano,"€ 17,99",Kein vorheriger Preis,"€ 23,99 / l -","HINWEIS: NUR ONLINE VERFÜGBAR DOP, Rotwein, halbtrocken Apulien/Italien Je 0,75 l",Ja,03.11. - 08.11.,2025-11-03,2025-11-08
Geschirrset Orient Mandala 20-tlg.,Creatable,"€ 49,99",Kein vorheriger Preis,"€ 2,50 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Valdepeñas Reserva DO,Baron del Cega,"€ 4,89",Kein vorheriger Preis,"€ 6,52 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Rotwein, trocken Valdepenas/ Spanien Je 0,75 l",Ja,03.11. - 08.11.,2025-11-03,2025-11-08
Streudekor,Belbake,"€ 1,49",Kein vorheriger Preis,"€ 49,67 / kg -",Keks-Männchen Mit Lebkuchengewürzen. Je 30 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Barrique Rotwein,Nemea,"€ 5,99",Kein vorheriger Preis,"€ 7,99 / l -","HINWEIS: NUR ONLINE VERFÜGBAR trocken Nemea/ Griechenland Je 0,75 l",Ja,03.11. - 08.11.,2025-11-03,2025-11-08
Hähnchen-Knusperchen,Metzgerfrisch,"€ 6,49",Kein vorheriger Preis,"€ 8,65 / kg -",Je 750 g,Nein,07.11. - 08.11.,2025-11-07,2025-11-08
Backmischung Kokos Makronen,Belbake,"€ 2,49",Kein vorheriger Preis,"€ 6,47 / kg -",Je 385 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Blindnietenzangen-Set,Parkside,"€ 6,99",Kein vorheriger Preis,"€ 0,06 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
mit Butter XXL,Rama,"€ 1,99",Kein vorheriger Preis,"€ 4,97 / kg -",Versch. Sorten. Je 400 g,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Waschmittel,Ariel,"€ 9,99",Kein vorheriger Preis,"€ 0,22 / Stk -","Pods, Pulver oder Flüssig. Je 38/45/50 Waschladungen",Nein,07.11. - 08.11.,2025-11-07,2025-11-08
Glitzerglasur,Belbake,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -",Versch. Sorten. Je 100 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Backmischungen,Dr. Oetker,"€ 2,49",Kein vorheriger Preis,"€ 4,74 / kg -",Versch. Sorten. Je 525/495/ 462/455/430/ 380/345/335 g,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Haltbare Schlagsahne XXL,Milbona,"€ 1,99",Kein vorheriger Preis,"€ 3,98 / kg -",Je 500 g Standardpackung: 200 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kopfkissen,Häussling,"€ 34,99",Kein vorheriger Preis,"€ 34,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Premium Kalbs­ Kotelett,Metzgerfrisch,"€ 5,25",Kein vorheriger Preis,"€ 21,00 / kg -",natur Ca. 250 g,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Backmischung,Belbake,"€ 1,99",Kein vorheriger Preis,"€ 3,75 / kg -",Zimtschneckenkuchen Je 530 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Bourbon Vanille Paste,Belbake,"€ 1,99",Kein vorheriger Preis,"€ 39,80 / kg -",HINWEIS: MIT LIDL PLUS APP 1.59 € 100% natürliche Vanille. Je 50 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Boxspringbett Darwin,Sun Garden,"€ 549,00",Kein vorheriger Preis,"€ 549,00 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Activia Joghurt XXL,Danone,"€ 3,33",Kein vorheriger Preis,"€ 3,62 / kg -","Versch. Sorten. Je 8x 115 g, Standardpackung: 4x 115 g",Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Backmischung Cupcakes,Belbake,"€ 1,99",Kein vorheriger Preis,"€ 5,69 / kg -",mit Lebkuchengeschmack Je 350 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Sonnenblumenkerne,Erdtmanns,"€ 2,29",Kein vorheriger Preis,"€ 2,86 / kg -",Je 800 g,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Kids Thermo-Jeggings,Esmara,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Men Lange Unterhose,Esmara,"€ 7,99",Kein vorheriger Preis,"€ 4,00 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Honigglühwein Heißer Met,Katlenburger,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / l -","10 % vol Je 0,75 l",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Chili-Cheese Nuggets XXL,Chef Select,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / kg -",Mozzarella Sticks XXL Je 750/700 g Standardpackung: 250 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kids Boots,Esmara,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Men Slips 3er,Esmara,"€ 4,99",Kein vorheriger Preis,"€ 1,66 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Pasta,Barilla,"€ 1,69",Kein vorheriger Preis,"€ 3,38 / kg -",Versch. Sorten. Je 500 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Speyside Single Malt Scotch Whisky 27Y,Ben Bracken,"€ 74,99",Kein vorheriger Preis,"€ 107,13 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Je 0,7 l",Ja,10.11. - 15.11.,2025-11-10,2025-11-15
Kirschtomatensauce,Deluxe,"€ 1,79",Kein vorheriger Preis,"€ 2,56 / kg -",10 Brix Je 700 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Fischstäbchen,Iglo,"€ 3,99",Kein vorheriger Preis,"€ 4,75 / kg -",Filegro XXL Je 840/728/480 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kids Thermo-Socken 5er,Esmara,"€ 4,99",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Snack Becher,Knorr,"€ 0,99",Kein vorheriger Preis,"€ 15,23 / kg -",Versch. Sorten. Je 65/64/63/62/ 61/60/59 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Gewürzmühlen,Deluxe,"€ 4,99",Kein vorheriger Preis,"€ 27,72 / kg -",Versch. Sorten. Je 180/85/65/55 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Holz-Weihnachtsbaum,Livarno Home,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",Details im Prospekt.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kids Thermo-Leggings,Esmara,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Herren Jacke,Parkside,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Bambus-Drehplatte,SilverCrest,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Herren Gefütterte Arbeitslatzhose,Parkside,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Gläser-Set 6-tlg.,Tognana,"€ 9,99",Kein vorheriger Preis,"€ 1,67 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Heizventilator TRHV 2000 A1,Tronic,"€ 89,99",Kein vorheriger Preis,"€ 89,99 / Stk -",Details im Prospekt.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
LED-Weihnachtsstern,Livarno Home,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Gefütterte Arbeitsbundhose,Parkside,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Heizlüfter THLF 2000 E4,Tronic,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Duplo Knusperlen,Ferrero,"€ 2,79",Kein vorheriger Preis,"€ 28,47 / kg -","Je 97,5 g",Nein,10.11. - 15.11.,2025-11-10,2025-11-15
4K-UHD-Smart TV LT-VU755,JVC,"€ 369,00",Kein vorheriger Preis,"€ 369,00 / Stk -",Details im Prospekt.,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Herren Strick-Troyer,Parkside,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Weichspüler,Softlan,"€ 3,49",Kein vorheriger Preis,"€ 1,22 / l -","Versch. Sorten. Je 2,85 l",Nein,13.11. - 15.11.,2025-11-13,2025-11-15
LED-Weihnachtsbaumdecke,Livarno Home,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kinder Thermo-Leggings 2er,Lupilu,"€ 5,99",Kein vorheriger Preis,"€ 3,00 / Stk -",Details im Prospekt,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Heißklebestifte,Parkside,"€ 1,39",Kein vorheriger Preis,"€ 1,39 / Stk -",Details im Prospekt,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Mild & Nussig XXL,Grünländer,"€ 2,99",Kein vorheriger Preis,"€ 12,46 / kg -",Versch. Sorten. Je 240/210 g,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
