Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Premium Heujuwel,Salzburg Milch,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -","österr. Schnittkäse aus Heumilch, 5 Monate gereift, mit Salzwasser und Rotschmierkulturen gepflegt, ...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Balla Stixx,Haribo,"€ 1,29",Kein vorheriger Preis,"€ 6,45 / kg -",oder Spaghetti versch. Sorten je 175 - 200-g-Packg.,Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Edition Schokoladenkränze,K-Winter,"€ 1,39",Kein vorheriger Preis,"€ 6,95 / kg -",mit Nonpareilles dekoriert je 200-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Fruchtsaftkrug,Spice & Soul,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Knödelbraten,K-Purland,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / kg -","vom Schweinenacken, mit Knödelfüllung, gewürzt je kg",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Aperitivo,Mionetto,"€ 6,49",Kein vorheriger Preis,"€ 12,98 / l -","alkoholfrei nach ital. Originalrezept, natürliche Aromen von Zitrusfrüchten mit charakteristischer B...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Herbstheide,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / Stk -","einfarbig oder dreifarbig, versch. Farben und Ausführungen, Topf Ø 10,5 - 13 cm",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Feiner Rübenzucker,Südzucker,"€ 0,69",Kein vorheriger Preis,"€ 0,69 / kg -",aus Süddeutschland je 1-kg-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Münchner Hell,Spaten,"€ 13,99",Kein vorheriger Preis,"€ 1,40 / l -","HINWEIS: MIT KAUFLAND CARD 12.99 feinwürzig, vollmundig und mild (+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Der Scharfe Maxx,Käserei Studer,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -","Schweiz. Schnittkäse aus Rohmilch, extra würzig, 58 % Fett i. Tr. je 100 g",Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Magnum,Langnese,"€ 2,99",Kein vorheriger Preis,"€ 4,98 / kg -","Classic, Almond, oder Mix Classic-Almond-White je 6 St. = 580 - 600-ml-Packg.",Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Edition Weihnachtsmann,K-Winter,"€ 0,99",Kein vorheriger Preis,"€ 16,50 / kg -",aus Vollmilchschokolade je 60-g-Stück,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Wäscheparfüm,Lenor,"€ 3,33",Kein vorheriger Preis,"€ 21,48 / kg -","HINWEIS: MIT KAUFLAND CARD 2.99, versch. Sorten je 155-g-Packg.",Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Sporttasche,Wenger,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Die Jungen Frank'n Rotling,GWF Franken,"€ 3,99",Kein vorheriger Preis,"€ 5,32 / l -","Aromen von Erd- und Waldbeeren, passt zu Nudelgerichten, Geflügel und Salaten je 0,75-l-Fl.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Besteck-Organizer,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Feuerlöscher PS1-X ABC,Anaf Group,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -","frostsicher bis -30 °C, prüfund nachfüllbar, DIN EN3 je 1-kg-Flasche",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Schnelle Küche Geschnetzeltes Jäger Art,K-Purland,"€ 3,33",Kein vorheriger Preis,"€ 6,66 / kg -","vom Schwein, mariniert, mit Champignons je 500-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Alpenveilchen,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -","versch. Sorten und Farben, ohne Übertopf, Topf Ø 12 cm, ab 2,99€ je",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Fruchtgummi,Katjes,"€ 1,19",Kein vorheriger Preis,"€ 6,80 / kg -","HINWEIS: MIT KAUFLAND CARD 0.59 € oder Lakritze ohne tierische Gelatine, versch. Sorten je 175-g-Beu...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kofferraummatte,My Project,"€ 4,49",Kein vorheriger Preis,"€ 4,49 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Süßigkeitenschale,Keine Marke,"€ 2,00",Kein vorheriger Preis,"€ 2,00 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Sicherheitswarnweste,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Halloween Maske,Keine Marke,"€ 2,00",Kein vorheriger Preis,"€ 2,00 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Frühstücksfleisch,Tulip,"€ 1,99",Kein vorheriger Preis,"€ 5,86 / kg -","aus Schweinefleisch, ideal als Brotbelag je 340-g-Dose",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Wasserkessel,Brio,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Fenstergriff,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Luftentfeuchter,UHU,"€ 3,99",Kein vorheriger Preis,"€ 8,87 / Stk -",für Räume bis 45 m² je 450-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Damen Sweatkleid,Bench,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kulturtasche,Wenger,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Herbstheide-Wichtel,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -","versch. Farben und Ausführungen, Topf Ø 13 cm",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Original,Philadelphia,"€ 0,99",Kein vorheriger Preis,"€ 5,07 / kg -","Viertelfett- oder Doppelrahmstufe, versch. Sorten je 100 - 195-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Stabmixer-Set SOSMS 600,Switch On,"€ 16,99",Kein vorheriger Preis,"€ 16,98 / Stk -","stufenlos einstellbare Geschwindigkeit, mit Turbotaste, 2-Klingen-Messer, Schneebesen-Aufsatz aus Ed...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Goldlocke,K-Blue Bay,"€ 3,38",Kein vorheriger Preis,"€ 17,79 / kg -","aus Tilapiafilet, nach Art der Schillerlocke, heißgeräuchert, ohne Haut z. B. 190-g-Packg",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Pils,Pilsner Urquell,"€ 14,99",Kein vorheriger Preis,"€ 1,50 / l -","(+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kaffeemischgetränke,Starbucks,"€ 1,49",Kein vorheriger Preis,"€ 6,78 / l -",Kaffeemischgetränk versch. Sorten je 220-ml-Becher,Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Teewurst,Rügenwalder Mühle,"€ 1,29",Kein vorheriger Preis,"€ 10,32 / kg -",oder Leberwurst versch. Sorten je 125-g-Becher,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Nussschinken,Berschneider,"€ 1,39",Kein vorheriger Preis,"€ 13,90 / kg -","gepökelt, geräuchert, nur 3 % Fett je 100-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Duftkerze,Liljeholmens,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
USB-Steckdosen,Switch On,"€ 9,99",Kein vorheriger Preis,"€ 9,90 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Gewürzregal,Spice & Soul,"€ 9,99",Kein vorheriger Preis,"€ 1,00 / Stk -","mit 9 Glasbehältern à ca. 85 ml, Gläser und Deckel spülmaschinengeeignet, ca. Ø 17 x 20 cm, 3 Jahre ...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Mako-Satin-Kissenbezüge,Otto Kern,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Konfitüre Erdbeere,Landliebe,"€ 1,49",Kein vorheriger Preis,"€ 7,45 / kg -",oder Fruchtcreme versch. Sorten je 200-g-Glas,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Sahnepudding,Mövenpick,"€ 0,69",Kein vorheriger Preis,"€ 4,60 / kg -","10 % Fett, versch. Sorten je 150-g-Becher",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Waschhandschuh,Otto Kern,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Mohn Back,Dr. Oetker,"€ 1,99",Kein vorheriger Preis,"€ 7,96 / kg -",backfertige Mohnfüllung je 250-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kartoffelpüree,Pfanni,"€ 1,49",Kein vorheriger Preis,"€ 9,93 / kg -","2 x 2, 3 x 2 oder 3 x 3 Portionen, versch. Sorten je 150 - 283,5-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Raspel Schokolade,Dr. Oetker,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -",Vollmilch oder Zartbitter je 100-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kinder Überraschung,Ferrero,"€ 0,89",Kein vorheriger Preis,"€ 44,50 / kg -","aus Vollmilchschokolade mit Milchfüllung, Classicoder Rosa-Ei je 20-g-Stück",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Royal Nuts,K-Classic,"€ 5,99",Kein vorheriger Preis,"€ 11,98 / kg -","XXL Edelnuss-Mischung mit Mandeln, Haselnuss-, Cashew- und Walnusskernen je 500-g-Großpackg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Flotte Biene Wildblütenhonig,Langnese,"€ 5,99",Kein vorheriger Preis,"€ 11,98 / kg -",HINWEIS: MIT KAUFLAND CARD 2.99 € flüssig je 500-g-Fl.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kürbisspezialitäten Muskat,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / kg -",»Baby Bear« oder »Spaghetti« je kg,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Küchenmaschine MUMS2AW00,Bosch,"€ 89,99",Kein vorheriger Preis,"€ 89,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kürbis,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -","lose Halloween, Speise- und Schnitzkürbis je Stück",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Zuckermais,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 0,74 / Stk -",Kl. I je 2-St.-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Haltbare Milch,Weihenstephan,"€ 11,11",Kein vorheriger Preis,"€ 0,93 / l -","1,5 oder 3,5 % Fett je Karton = 12 x 1-l-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Lammhaxe,Keine Marke,"€ 14,90",Kein vorheriger Preis,"€ 14,90 / kg -","am Stück am Stück, ideal zum Braten je kg",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Verkleidungs Set,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Versch. Designs und Inhalte je bzw. je Set,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Streichfett,Sanella,"€ 1,29",Kein vorheriger Preis,"€ 3,23 / kg -","ideal auch zum Kochen, Backen oder Braten je 400-g-Becher",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Geflügel Fond,Fuchs,"€ 1,99",Kein vorheriger Preis,"€ 4,98 / l -",versch. Sorten je 400-ml-Glas,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Butterkäse,Ammerländer,"€ 0,79",Kein vorheriger Preis,"€ 7,90 / kg -","zart-cremiger Schnittkäse, 45 % Fett je 100 g",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Zimtsterne,K-Winter,"€ 1,99",Kein vorheriger Preis,"€ 11,38 / kg -",mit Haselnüssen und Mandeln je 175-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Spanngummi-Set,My Project,"€ 3,49",Kein vorheriger Preis,"€ 0,58 / Stk -","versch. Ausführungen, Je 2 x 60, 80 und 120 cm je 6-teilig 3 Jahre Garantie",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Slipeinlagen Daily Protect,Always,"€ 1,99",Kein vorheriger Preis,"€ 0,05 / Stk -",HINWEIS: MIT KAUFLAND CARD. versch. Sorten je 38 - 74-St.-Packg. Normalpreis = 2.95,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Pikante Paprika Florini,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -","gefüllt mit einer Frischkäsezubereitung, gewürzt mit feiner Knoblauchnote und Kräutern je 100 g",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Bio-Vanille Sirup,Serapis Culinar,"€ 2,22",Kein vorheriger Preis,"€ 6,34 / l -","Vanille oder Kürbis, mit Agave gesüßt je 350-g-Fl.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Auto-Vollgarage,My Project,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",HINWEIS: MIT KAUFLAND CARD 9.99 € Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Süßkartoffeln,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / kg -","Amerikan. Süßkartoffeln, lose je kg",Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Shampoo,Pantene Pro-V,"€ 2,99",Kein vorheriger Preis,"€ 9,96 / l -",oder Spülung versch. Sorten je 200 - 300-ml-Fl.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Cheesali Premium-Salami,Reinert,"€ 2,49",Kein vorheriger Preis,"€ 24,90 / kg -","würzige Salami mit einem cremigen Käse-Kern, Klassik oder Chili je 100 g",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Vodka Original,Three Sixty,"€ 8,99",Kein vorheriger Preis,"€ 12,84 / l -","vierfach destilliert, mild, elegant und weich im Geschmack, 37,5 Vol. % je 0,7-l-Fl.",Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Diamond Volume Styling Spray,Nivea,"€ 2,99",Kein vorheriger Preis,"€ 11,96 / l -",oder Schaumfestiger versch. Sorten je 150 - 250-ml-Dose,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kaktusfeigen,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 1,98 / kg -",Ital. Kl. I je 500-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Taschentücher Original,Tempo,"€ 1,69",Kein vorheriger Preis,"€ 0,02 / Stk -","HINWEIS: MIT KAUFLAND CARD 1.49 € in der Box, 4-lagig, Original je 100-St.-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Deodorant,Dove,"€ 2,49",Kein vorheriger Preis,"€ 16,60 / l -","oder Anti-Transpirant Spray Advanced Care oder Roll-On, versch. Sorten je 50 - 150-ml-Dose",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Tafeläpfel Ambrosia,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / kg -","Ital. rot, Kl. I je 1-kg-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Türklingel,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kinder Warmfutter-Clogs,Crocs,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Orangen,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 1,66 / kg -","Südafrik. Sorte laut Auszeichnung, Kl. I je 1,5-kg-Netz",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Pils,Krombacher,"€ 9,99",Kein vorheriger Preis,"€ 1,00 / l -","(+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Schokolade,Tony's Chocolonely,"€ 1,49",Kein vorheriger Preis,"€ 16,56 / kg -","fair produzierte Schokolade, versch. Sorten je 90-g-Tafel",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Ofenkäse,Rougette,"€ 3,99",Kein vorheriger Preis,"€ 12,47 / kg -","HINWEIS: MIT KAUFLAND CARD 2.99 versch. Sorten, für 2 - 3 Personen, 60 % Fett i. Tr. je 320-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Duftglas,Steinhart Kerzen,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -","Brenndauer ca. 23 h, Größe ca. Ø 65 x 79 mm",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Fruchtjoghurt,Mövenpick,"€ 0,59",Kein vorheriger Preis,"€ 3,94 / kg -","13 - 14 % Fett im Milchanteil, versch. Sorten je 150-g-Becher",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Toffifee Haselnuss in Caramel,Storck,"€ 4,44",Kein vorheriger Preis,"€ 7,10 / kg -",mit Nougatcreme und Schokolade je 5 x 125-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Leuchterkerzen,Steinhart Kerzen,"€ 2,99",Kein vorheriger Preis,"€ 0,75 / Stk -","Brenndauer je ca. 8 h, Größe je ca. Ø 22 x 250 mm je 4-St.-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Eierlikörfässchen,K-Winter,"€ 1,79",Kein vorheriger Preis,"€ 14,32 / kg -","in Zartbitterschokolade, enthält Alkohol je 125-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Totenkopfkerze,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -","Brenndauer ca. 11 h, Größe ca. 90 mm",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Vollwaschmittel,Weißer Riese,"€ 3,33",Kein vorheriger Preis,"€ 0,18 / Stk -","oder Colorwaschmittel Gel 990 ml, versch. Sorten, Caps 216 g oder Pulver 1,14 kg, = 18 - 22 Anwendun...",Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Lachsfilet,Keine Marke,"€ 8,99",Kein vorheriger Preis,"€ 17,98 / kg -","portioniert, ohne Haut je 4 St. = 500-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Walnusskerne,K-Classic,"€ 4,99",Kein vorheriger Preis,"€ 9,98 / kg -",XXL naturbelassen je 500-g-Großpackg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kinder Retroshorts 2-St.,Happy Shorts,"€ 5,99",Kein vorheriger Preis,"€ 3,00 / Stk -","oder 3 Hipster aus Baumwolle und Elastan, 122/128 - 158/164 je Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Feinkostsalate,Popp,"€ 1,89",Kein vorheriger Preis,"€ 4,72 / kg -","HINWEIS: MIT KAUFLAND CARD 1.69 €, Gurken-, Kraut- oder Coleslaw-Salat je 400-g-Becher",Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Chili Beißer,Keine Marke,"€ 1,39",Kein vorheriger Preis,"€ 13,90 / kg -",knackig mit würziger Chili-Note je 100 g,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Körner Balance Sandwich,Harry Brot,"€ 1,39",Kein vorheriger Preis,"€ 1,86 / kg -","mit Vollkorn, Sonnenblumenkernen und Leinsamen je 750-g-Packg.",Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Halloween-Folienballons,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Dorade Royale,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -","mit delikatem weißem Fleisch, ausgenommen, Natur oder in Rosmarin-Salbei-Marinade je 100 g",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Tender,Milka,"€ 1,89",Kein vorheriger Preis,"€ 10,22 / kg -",mit Milchfüllung je 5 St. = 185-g-Packg.,Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Mandarin Orangen,K-Classic,"€ 0,75",Kein vorheriger Preis,"€ 2,40 / kg -",leicht gezuckert je 312-g-Dose,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
WC Steine Power 5,Domestos,"€ 3,33",Kein vorheriger Preis,"€ 22,20 / kg -",versch. Sorten je 3 St. = 150-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Haselnusskerne,K-Classic,"€ 2,49",Kein vorheriger Preis,"€ 12,45 / kg -",ganze Kerne je 200-g-Beutel,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Mini-Knusper-Schnitzel,K-Classic,"€ 3,29",Kein vorheriger Preis,"€ 8,23 / kg -","oder -Cordon-Bleu vom Schwein, zum erneuten Braten, Backen oder Frittieren je 400-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Katzen Trockenfutter,Perfect Fit,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / kg -",versch. Sorten je 750-g-Beutel,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
