Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Qualitätskloßteig,Schmitt's,"€ 1,59",Kein vorheriger Preis,"€ 2,12 / kg -","fix & fertig, vegan je 750-g-Beutel",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Sommerheide,Keine Marke,"€ 4,44",Kein vorheriger Preis,"€ 4,44 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Mildessa Mildes Weinsauerkraut,Hengstenberg,"€ 0,99",Kein vorheriger Preis,"€ 3,48 / l -",aus Kohl aus deutschem Anbau je 300-g-Dose,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Lachsfilet,Keine Marke,"€ 2,29",Kein vorheriger Preis,"€ 22,90 / kg -","mit Haut, praktisch grätenfrei, aus Aquakultur je 100 g",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Sommerheide,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,90 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Echte Ungarische Salami,Pick,"€ 1,69",Kein vorheriger Preis,"€ 14,90 / kg -",würzig-aromatisch je 100 g,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Tafelapfel,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / kg -","Dtsch. lose Jonagold, Kl. I je kg",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Scholle,Keine Marke,"€ 1,69",Kein vorheriger Preis,"€ 16,90 / kg -","festes, weißes Fleisch mit kräftigem Geschmack, küchenfertig je 100 g",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Kinder Thermostrumpfhosen,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 2,50 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Quarkbällchen,Kaufland Bäckerei,"€ 1,19",Kein vorheriger Preis,"€ 0,20 / Stk -","Siedegebäck aus Rührmasse, mit Zucker verfeinert je 6 St. = 168-g-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Red Velvet Cookie,Kaufland Bäckerei,"€ 0,75",Kein vorheriger Preis,"€ 0,75 / Stk -",Keks mit weißen Schokoladenstückchen je Stück,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Bauernbrötchen mit Saaten,Kaufland Bäckerei,"€ 0,29",Kein vorheriger Preis,"€ 0,28 / Stk -","mit Saaten mit Sonnenblumen- und Kürbiskernen, Haferflocken und Mohn je Stück",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Sekt Feinste Komposition,Rotkäppchen,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / l -","versch. Sorten, auch alkoholfrei je 0,75-l-Fl.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Geschirrspülmittel,Pril,"€ 1,39",Kein vorheriger Preis,"€ 2,06 / l -",versch. Sorten je 450 - 675-ml-Fl.,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Lichterketten,Liv&Bo,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Duftkerze im Glas,Liv&Bo,"€ 0,89",Kein vorheriger Preis,"€ 0,89 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Mozzarella Classic,Galbani,"€ 1,19",Kein vorheriger Preis,"€ 9,52 / kg -","Weichkäse, mind. 45 % Fett i. Tr. je 225-g-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Cola,K-Classic,"€ 0,25",Kein vorheriger Preis,"€ 0,50 / l -","oder Limonade versch. Sorten, z. T. koffeinhaltig (+ 0.25 Pfand) je 0,5-l-PET-Fl.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Mixstrauß,Keine Marke,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",versch. Variationen je,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Weihnachtsbaum,Liv&Bo,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Riga Sprotten,Dovgan,"€ 1,29",Kein vorheriger Preis,"€ 8,07 / kg -",in Rapsöl je 160-g-Dose,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Dekostecker,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 1,29 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Frischteig Produkte Vegan,Knack & Back,"€ 2,29",Kein vorheriger Preis,"€ 3,81 / kg -",versch. Sorten je 260 - 600-g-Packg.,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Hot Wheels Adventskalender,Mattel Games,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Popcorn,K-Classic,"€ 1,99",Kein vorheriger Preis,"€ 7,96 / kg -",süß süß je 250-g-Eimer,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Kinder-Fleecedecke Paw Patrol,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Black Label Blended Scotch Whisky,Johnnie Walker,"€ 19,99",Kein vorheriger Preis,"€ 28,56 / l -","oder Ruby Whisky klassischer bzw. fruchtig-süßer Blend aus Schottland, 40 Vol. % je 0,5 - 0,7-l-Fl.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Pilsener,Holsten,"€ 10,99",Kein vorheriger Preis,"€ 1,10 / l -","(+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Kinder Slips Paw Patrol 3er Pack,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 1,33 / Stk -","oder Retroboxer 2er, Details im Prospekt – Preis variiert je nach Größe und Variante",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Amaro Siciliano,Averna,"€ 10,99",Kein vorheriger Preis,"€ 15,70 / l -","ital. Kräuterlikör, halbbitter, mit intensiven Aromen von mediterranen Kräutern und einer feinen Zit...",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Madeleines,Pico Food,"€ 1,49",Kein vorheriger Preis,"€ 5,96 / kg -","franz. Feingebäck aus Sandkuchenteig, mit oder ohne Kakao je 250-g-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Schnelle Küche Schweinegeschnetzeltes Mango-Curry,K-Purland,"€ 3,99",Kein vorheriger Preis,"€ 7,98 / kg -",mariniert je 500-g-Packg.,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Rollbox Katla,Domopak Living,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -","ab, Details im Prospekt – Preis variiert je nach Größe und Variante",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Bio-Pralinen,Bel & Bio,"€ 2,99",Kein vorheriger Preis,"€ 29,90 / kg -","oder Bio-Trüffel mit belg. Schokolade, versch. Sorten je 100-g-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Allioli Knoblauchcreme,Chovi,"€ 1,99",Kein vorheriger Preis,"€ 13,27 / l -",je 150-ml-Becher,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Bodentücher,Swiffer,"€ 4,49",Kein vorheriger Preis,"€ 0,12 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Staubmagnet Tücher,Swiffer,"€ 4,49",Kein vorheriger Preis,"€ 0,19 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Salami,Stockmeyer,"€ 1,99",Kein vorheriger Preis,"€ 13,27 / kg -","Käse-Chili, Knoblauch-Kräuter oder Chili-Pfeffer je 150-g-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Mild-Würzig,Appenzeller Switzerland,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -","schweiz. Schnittkäse, mind. 3 Monate gereift, 48 % Fett i. Tr. je 100 g",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Die drei ??? Adventskalender 2025,Kosmos,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Staubmagnet Starter-Set,Swiffer,"€ 2,49",Kein vorheriger Preis,"€ 0,62 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Ziegenkäse Scheiben,Peynoos,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -","in Scheiben, 3 Wochen gereift, aromatisch-mild, 45 % Fett i. Tr. je 100-g-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Extra Virgin Olivenöl,Olitalia,"€ 24,99",Kein vorheriger Preis,"€ 8,33 / l -",je 3-l-Karton,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Starter-Set,Swiffer,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Olivenpaste,Delphi,"€ 1,59",Kein vorheriger Preis,"€ 8,37 / kg -",aus Kalamata- oder grünen Oliven je 190-g-Glas,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
WiFi-Video-Türklingel,X4-LIFE,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Gifflar,Pågen,"€ 1,79",Kein vorheriger Preis,"€ 6,88 / kg -",Hefeteigröllchen mit Zimt- oder Himbeer-VanilleFüllung je 260-g-Packg.,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Flumi Cola-Mix,Ustersbacher,"€ 6,49",Kein vorheriger Preis,"€ 0,65 / l -","koffeinhaltig (+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Schwarzer Heilbutt,K-Blue Bay,"€ 2,99",Kein vorheriger Preis,"€ 18,69 / kg -","saftig-zartes Stück, heißgeräuchert, mit Haut z. B. 160-g-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Mineralwasser,Franken Brunnen,"€ 4,79",Kein vorheriger Preis,"€ 0,57 / l -","versch. Sorten (+ 3.30 Pfand) je Ka. 12 x 0,7-l-Fl.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
frische Weidemilch,Landliebe,"€ 1,69",Kein vorheriger Preis,"€ 1,13 / l -","3,8 % Fett 3,8 % Fett je 1,5-l-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Schnittkäse,Der Spanier,"€ 1,39",Kein vorheriger Preis,"€ 13,90 / kg -","aus Kuh-, Schafs- und Ziegenmilch, 3 Monate gereift, mild, mind. 45 % Fett i. Tr. je 100 g",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Hüftsteak,K-Purland,"€ 3,79",Kein vorheriger Preis,"€ 18,95 / kg -","vom Jungbullen, mind. 14 Tage gereift z. B. 200-g-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Donnersdorfer Zabelstein Domina,Weingut Erich Barth,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / l -","Qualitätswein, Franken, kräftig, tiefrot, fruchtig, Duft dunkler Beeren, passt zu Gegrilltem, Wild, ...",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Minecraft Pizza,Pizzatainment,"€ 2,99",Kein vorheriger Preis,"€ 7,87 / kg -",Schinken-Salami oder Käsemix je 320 - 380-g-Packg.,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Zwiebeln,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / kg -",Dtsch./niederl. rot Kl. I je 1-kg-Packg.,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Meistertorte Mandel-Bienenstich,Coppenrath & Wiese,"€ 4,99",Kein vorheriger Preis,"€ 6,24 / kg -","HINWEIS: MIT KAUFLAND CARD, versch. Sorten je 500 - 1100-g-Packg. Normalpreis = 8.49",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Kasseler Lachs,K-Purland,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / kg -","vom Schwein, gegart, mild im Geschmack je kg",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Discreet Hygieneeinlagen,Tena,"€ 2,79",Kein vorheriger Preis,"€ 0,17 / Stk -",HINWEIS: MIT KAUFLAND CARD versch. Sorten je 6 - 28-St.-Packg. Normalpreis = 3.95,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Dummy-IR-Kamera,UHU,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Suppengrün,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 1,29 / Stk -","bestehend aus Möhren, Knollensellerie, Porree und Petersilie je Bund",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Eintopf,Erasco,"€ 1,29",Kein vorheriger Preis,"€ 3,23 / kg -","HINWEIS: MIT KAUFLAND CARD versch. Sorten, für eine Portion je 400-g-Dose Normalpreis = 1.99",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Möhren,Keine Marke,"€ 0,89",Kein vorheriger Preis,"€ 0,89 / kg -",Kl. I je 1-kg-Schale,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Pralinés Hochfein,Lindt,"€ 11,99",Kein vorheriger Preis,"€ 59,95 / kg -","HINWEIS: MIT KAUFLAND CARD 9.99 € eine feine Komposition mit u. a. Nougat-, Marzipan- und Nuss-Prali...",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Satsumas,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 1,66 / Stk -","Sorte laut Auszeichnung, Kl. I je 1,5-kg-Netz",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Das Original Schoko Hafer-Müsli,Kölln,"€ 2,49",Kein vorheriger Preis,"€ 4,15 / kg -","HINWEIS: MIT KAUFLAND CARD 1.99 € mit leckeren Zutaten, versch. Sorten je 400 - 600-g-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Kinder Pyjama Paw Patrol 2-teilig,Keine Marke,"€ 5,99",Kein vorheriger Preis,"€ 3,00 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Intermezzo,Segafredo,"€ 11,99",Kein vorheriger Preis,"€ 11,99 / kg -","ganze Bohnen, kräftig, voll im Aroma je 1-kg-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Butter,Meggle,"€ 1,79",Kein vorheriger Preis,"€ 7,16 / kg -",Joghurt- oder Feine Butter je 250-g-Stück,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Feinschmecker Waldpilz Suppe,Knorr,"€ 0,59",Kein vorheriger Preis,"€ 1,18 / l -","ergibt 250 – 750 ml, versch. Sorten je Beutel",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Brotaufstrich,Brunch,"€ 1,29",Kein vorheriger Preis,"€ 6,98 / kg -","Natur, Kräuter oder Paprika-Peperoni je 185-g-Becher",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Mikado-Sticks,Glico,"€ 1,29",Kein vorheriger Preis,"€ 17,20 / kg -","HINWEIS: MIT KAUFLAND CARD 0.99 € umhüllt mit feiner Schokolade, versch. Sorten je 75-g-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Kräuter in Terrakotta,Keine Marke,"€ 3,29",Kein vorheriger Preis,"€ 3,29 / Stk -","Ital. versch. Sorten, GGN zertifiziert, Topf Ø 14 cm je",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Joghurt mit der Ecke,Müller,"€ 0,39",Kein vorheriger Preis,"€ 2,60 / kg -","3,8 % Fett im Milchanteil, versch. Sorten je 115 - 150-g Becher",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Cherryrispentomaten,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 8,30 / kg -","Dtsch. Sorte laut Auszeichnung, Kl. I je 300-g-Schale",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Mega Kreativ-Set,Paw Patrol,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Dampfreiniger Steam Plus XXL,Vileda,"€ 69,99",Kein vorheriger Preis,"€ 69,99 / Stk -",HINWEIS: MIT LIDL PLUS APP 59.99€ Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Maoam Kracher Halloween,Haribo,"€ 0,99",Kein vorheriger Preis,"€ 4,95 / kg -","mit prickelnder Brausefüllung, Original oder Cola je 200-g-Beutel",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Komplett-Set UltraMax,Vileda,"€ 19,99",Kein vorheriger Preis,"€ 6,66 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Pils,Radeberger Pilsner,"€ 10,99",Kein vorheriger Preis,"€ 1,10 / l -","oder Alkoholfrei (+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl. 2 x je Ka. 20 x 0,5-l-Fl.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Komplett-Set SuperMocio,Vileda,"€ 14,99",Kein vorheriger Preis,"€ 5,00 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Milch-Schnitte Snack,Ferrero,"€ 2,22",Kein vorheriger Preis,"€ 7,93 / kg -","Schnitten mit Milchcreme, teils mit Fruchtgeschmack je 10 St. = 280-g-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Kabanos Klassik,Houdek,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -",feinwürzige Salami-Spezialität je 100 g,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Allzwecktücher Colors,Vileda,"€ 3,99",Kein vorheriger Preis,"€ 0,44 / l -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Schweinenacken,K-Purland,"€ 6,49",Kein vorheriger Preis,"€ 6,49 / kg -","oder Schweinekamm gepökelt ohne Knochen, roh, zum Kochen je kg",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Ersatzbezug Steam Plus XXL,Vileda,"€ 9,99",Kein vorheriger Preis,"€ 5,00 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Schimmelentferner,Parkside,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / l -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Oro di Parma Tomaten Stückig,Hengstenberg,"€ 0,99",Kein vorheriger Preis,"€ 2,47 / l -","HINWEIS: MIT KAUFLAND CARD, oder passierte Tomaten, Pizzasauce oder Tomatenmark, versch. Sorten je 2...",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Bohrer-Bit-Set,Parkside,"€ 4,99",Kein vorheriger Preis,"€ 0,20 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Heißluftgebläse PHLGD 2000 D5,Parkside,"€ 14,99",Kein vorheriger Preis,"€ 14,98 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Stuhlwinkel,Parkside,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Werther's Original,Storck,"€ 1,49",Kein vorheriger Preis,"€ 6,08 / kg -",versch. Sorten je 180 - 245-g-Beutel,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Zierpaprika,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Erdnüsse,Ültje,"€ 1,69",Kein vorheriger Preis,"€ 9,38 / kg -",HINWEIS: MIT KAUFLAND CARD 1.39 € versch. Sorten je 150 - 180-g-Dose,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Akku-Zyklon-Staubsauger,Clean Maxx,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Konfitüren Extra,Maintal,"€ 1,79",Kein vorheriger Preis,"€ 5,27 / kg -","versch. Sorten, auch Orangen-Marmelade je 340-g-Glas",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Kinder Filzmaske,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Sommerheide,Keine Marke,"€ 8,88",Kein vorheriger Preis,"€ 8,88 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Brotstick,Kaufland Bäckerei,"€ 0,59",Kein vorheriger Preis,"€ 0,59 / Stk -",mit Käse Weizenkleingebäck je Stück,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Brioche Paw Patrol,Kaufland Bäckerei,"€ 0,66",Kein vorheriger Preis,"€ 0,66 / Stk -",leckeres Hefeteigbrötchen in Form des Polizeihundes Chase je Stück,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Original Thüringer Rostbratwurst,K-Wertschätze,"€ 8,90",Kein vorheriger Preis,"€ 8,90 / kg -","roh roh, aus eigener Herstellung je kg",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Reserva Exclusiva Rum,Botucal,"€ 29,99",Kein vorheriger Preis,"€ 42,84 / l -","HINWEIS: MIT KAUFLAND CARD 27.99 € aus Venezuela, 12 Jahre in Eichenfässern gereift, vollmundiger Ge...",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Kinder-Sweatjacke Paw Patrol,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Smetana,Lakomka,"€ 0,99",Kein vorheriger Preis,"€ 4,95 / kg -","Saure Sahne nach russischer Art, 18 % Fett je 200-g-Becher",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Korolewskij Mayonnaise,Smak,"€ 1,99",Kein vorheriger Preis,"€ 3,98 / kg -",vielseitg verwendbar je 500-ml-Beutel,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Blinys,Dovgan,"€ 2,99",Kein vorheriger Preis,"€ 5,98 / kg -","Pfannkuchen osteuropäischer Art, mit Kirschfüllung je 500-g-Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Adventskalender Furby Minis,Hasbro,"€ 19,99",Kein vorheriger Preis,"€ 19,98 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Dekobaum,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 1,29 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Irish Prime Beef Rinderfilet,Keine Marke,"€ 39,90",Kein vorheriger Preis,"€ 39,90 / kg -",vom irischen Weideochsen je kg,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Powerball Tabs All in1,Finish,"€ 15,99",Kein vorheriger Preis,"€ 0,13 / Stk -","versch. Sorten, = 100 - 121 Anwendungen je Packg.",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Filz Adventskalender,Liv&Bo,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Flamingoblume,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Steckdosen,Switch On,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Leibniz Pick Up Minis,Bahlsen,"€ 1,99",Kein vorheriger Preis,"€ 15,67 / kg -",Choco Schokolade zwischen zwei Butterkeksen je 12 St. = 127-g-Beutel,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Hartkäse,SwizzGruy,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -","aus Rohmilch, 10 - 12 Monate gereift, würzig, 48 % Fett i. Tr. je 100 g",Nein,16.10. - 22.10.,2025-10-16,2025-10-22
Aufbewahrungsbox Glitzer,Domopak Living,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt,Nein,16.10. - 22.10.,2025-10-16,2025-10-22
