Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Holz-Werkbank,Lupilu,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Baby-Plüschanzug,Lupilu,"€ 4,99",Kein vorheriger Preis,"€ 2,50 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Fond,Deluxe,"€ 1,39",Kein vorheriger Preis,"€ 3,47 / l -",Versch. Sorten. Je 400 ml,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Digitalpiano DP 220,Classic Cantabile,"€ 499,00",Kein vorheriger Preis,"€ 499,00 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Damen-Weihnachtspullover,Esmara,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Speisekartoffeln,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 0,65 / kg -","ab 1.29, Qualität I Je 2 kg, Qualität I Je 2 kg 1.99, Qualität I Je 3 kg 1.89, Qualität I Je 5 kg 2....",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Fruchtgummi,Sweet Corner,"€ 1,39",Kein vorheriger Preis,"€ 4,63 / kg -",Versch. Sorten. Je 300 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Bad-Seitenschrank,Livarno Home,"€ 54,99",Kein vorheriger Preis,"€ 54,99 / Stk -",Details im Prospekt,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Pinsa,Deluxe,"€ 2,99",Kein vorheriger Preis,"€ 7,67 / kg -",Versch. Sorten. Je 390/350 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Alu-Insektenschutztür,Livarno Home,"€ 22,99",Kein vorheriger Preis,"€ 22,99 / Stk -",Details im Prospekt,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Schottischer Räucherlachs,Deluxe,"€ 2,99",Kein vorheriger Preis,"€ 29,90 / kg -",Je 100 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Limonade,Schwip Schwap,"€ 0,69",Kein vorheriger Preis,"€ 0,55 / l -","oder 7UP, Schwip Schwap in versch. Sorten. Teilweise koffeinhaltig. Je 1,25 l zzgl. 0.25 Pfand",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Crunchips Wow,Lorenz,"€ 1,11",Kein vorheriger Preis,"€ 10,09 / kg -",oder Rustics. Versch. Sorten. Je 110 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Zillertaler Heumilchkäse,Deluxe,"€ 3,49",Kein vorheriger Preis,"€ 23,27 / kg -",Mit Sommertrüffel. Je 150 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Haltbare Vollmilch,Milbona,"€ 0,95",Kein vorheriger Preis,"€ 0,95 / l -","3,5% Fett. Je 1 l",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Gourmet Weichkäse,Deluxe,"€ 2,79",Kein vorheriger Preis,"€ 14,31 / kg -",Gefüllt in versch. Sorten. Je 195 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kondensmilch,Milbona,"€ 0,75",Kein vorheriger Preis,"€ 2,21 / kg -",4% Fett. Je 340 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Damen Nicki-Pyjama,Esmara,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Gefüllte Lebkuchen-Herzen,Favorina,"€ 3,39",Kein vorheriger Preis,"€ 11,30 / kg -",Weiße Schokolade. Je 300 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Holz-Motorikspielzeug,Lupilu,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Holz-Motorikspielzeug,Lupilu,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Crémant de Loire,Comte de Treillière,"€ 7,77",Kein vorheriger Preis,"€ 10,36 / l -","AOC, Schaumwein, brut Loire/Frankreich Je 0,75 l",Nein,16.11. - 29.11.,2025-11-16,2025-11-29
Raki Gold,Efe,"€ 16,99",Kein vorheriger Preis,"€ 24,27 / l -","45 % vol Je 0,7 l",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Selection Nuts Royal,Alesto,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / kg -",Je 200 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kinder Schokolade Weihnachtsmann,Ferrero,"€ 2,99",Kein vorheriger Preis,"€ 27,18 / kg -",Je 110 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Energy-Drink,Rockstar,"€ 0,79",Kein vorheriger Preis,"€ 1,58 / l -","Taurin- und koffeinhaltig. Je 0,5 l zzgl. 0.25 Pfand",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Performance Akku-Turbinenlaubbläser PPTLBA 40-Li C3,Parkside,"€ 59,99",Kein vorheriger Preis,"€ 59,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Waschmittelgel,Weißer Riese,"€ 11,99",Kein vorheriger Preis,"€ 0,13 / Stk -","Spee Waschmittel Pulver, Gel oder Caps. Je 90/80/100 Waschladungen",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Weihnachtsmischbeutel,Favorina,"€ 3,49",Kein vorheriger Preis,"€ 13,96 / kg -","Schokoladenhohlkörper, teilweise mit Milchcreme- und Pralinefüllung. Je 250 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Multifunktionswerkzeug PMFW 250 A1,Parkside,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Gefrierschrank HG12843,SilverCrest,"€ 149,00",Kein vorheriger Preis,"€ 149,00 / Stk -",Details im Prospekt,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Musikalische Plüschfiguren mit Schokolade,Favorina,"€ 12,99",Kein vorheriger Preis,"€ 158,41 / kg -",Mit Gummibonbons und Pralinen. Versch. Figuren. Je 82 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Geschirrspülmaschine mit Wassertank SGW 860 A2,SilverCrest,"€ 179,00",Kein vorheriger Preis,"€ 179,00 / Stk -",Details im Prospekt,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Laktosefreier Joghurt,Milbona,"€ 0,89",Kein vorheriger Preis,"€ 1,78 / kg -","mild 3,8% Fett. Je 500 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
7-Zonen-1.000er-Taschenfederkernmatratze,Livarno Home,"€ 119,00",Kein vorheriger Preis,"€ 119,00 / Stk -",Details im Prospekt.,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Kletterdreieck,Lupilu,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",Details im Prospekt.,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Hähnchen Geschnetzeltes Gyros Art,Metzgerfrisch,"€ 3,19",Kein vorheriger Preis,"€ 7,97 / kg -","HINWEIS: MIT LIDL PLUS APP, Mariniert, mit Zwiebeln. Je 400 g, Normalpreis: 3.99",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Norwegische Lachsseite,Keine Marke,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / kg -",Schockgefrostet und aufgetaut. Mit Haut. Ca. 1 kg kg-Preis,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Fan Mehrzonen-Komfortschaumkern-Matratze max foam by fan,f.a.n.,"€ 129,00",Kein vorheriger Preis,"€ 129,00 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Chianti Classico Riserva,Medici Riccardi,"€ 5,99",Kein vorheriger Preis,"€ 7,99 / l -","DOCG, Rotwein, trocken Toskana/Italien. Je 0,75 l",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Hausschuhe unisex,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Monasterio de las Viñas Cariñena,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / l -","Rotwein, trocken D.O. Cariñena/ Spanien. Je 0,75 l",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kinder-Pullover,Esmara,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Stella Primitivo,Montedidio,"€ 6,99",Kein vorheriger Preis,"€ 9,32 / l -","Rotwein, trocken Apulien/Italien Je 0,75 l",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Akku-Nass- und Trockensauger PAWD 20-Li A1,Parkside,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -",Details im Prospekt,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Schokoladenkränze,Favorina,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / kg -",Mit Nonpareille. Je 200 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Benzin-Sense PBS 2 E5,Parkside,"€ 69,99",Kein vorheriger Preis,"€ 69,99 / Stk -",Details im Prospekt,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Gefüllte Kugeln,Favorina,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / kg -",Mit Milch- oder Haselnusscreme. Je 1 kg,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Slush-Eismaschine,SilverCrest,"€ 149,00",Kein vorheriger Preis,"€ 149,00 / Stk -",Details im Prospekt.,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Edelstahl-Besteck-Set 16-tlg.,Livarno Home,"€ 7,99",Kein vorheriger Preis,"€ 0,50 / Stk -",Details im Prospekt.,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Milbensauger SMS 300 B2,SilverCrest,"€ 22,99",Kein vorheriger Preis,"€ 22,99 / Stk -",Details im Prospekt.,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Islay Single Malt Scotch Whisky 18 Jahre,Ben Bracken,"€ 64,99",Kein vorheriger Preis,"€ 92,84 / l -","HINWEIS: NUR ONLINE VERFÜGBAR. Je 0,7 l",Ja,09.11. - 22.11.,2025-11-09,2025-11-22
Frucht Kaubonbons,Sweet Corner,"€ 1,99",Kein vorheriger Preis,"€ 3,98 / kg -",Versch. Sorten. Je 500 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Weihnachtsbaumschmuck,Livarno Home,"€ 2,99",Kein vorheriger Preis,"€ 0,75 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Champagner Grande Réserve Brut,Nicolas Feuillatte,"€ 29,90",Kein vorheriger Preis,"€ 39,87 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Champagne/ Frankreich Je 0,75 l",Ja,12.11. - 22.11.,2025-11-12,2025-11-22
Weihnachtsbaumkugeln,Livarno Home,"€ 1,99",Kein vorheriger Preis,"€ 0,20 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Feder­ und Daunen­-Bettdecke,Livarno Home,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Schogetten,Trumpf,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -",Versch. Sorten. Je 100 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Jacquard-Tischdecke,Livarno Home,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Gordon’s & Freeway Geschenkset,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -","Smirnoff/ Captain Morgan & Freeway Geschenkset Versch. Sorten. 37,5/35/0,0 % vol Inkl. 1 l Freeway T...",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Künstlicher Weihnachtsbaum,Livarno Home,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Pasta,Delverde,"€ 1,89",Kein vorheriger Preis,"€ 1,89 / kg -",Versch. Sorten. Je 1 kg,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Geschenktaschen­ Set,Crelando,"€ 1,29",Kein vorheriger Preis,"€ 0,43 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Tafelschokolade,Fin Carre,"€ 0,85",Kein vorheriger Preis,"€ 8,50 / kg -",Versch. Sorten. Je 100 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Taschki Pelmeni XXL,Dovgan,"€ 6,99",Kein vorheriger Preis,"€ 4,66 / kg -","oder Vareniki. Versch. Sorten. Je 1,5 kg",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Rocher,Ferrero,"€ 7,59",Kein vorheriger Preis,"€ 20,24 / kg -",Je 375 g. Standardpackung: 200 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Oversize-Plüschhoodie,Keine Marke,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Romatomaten,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 1,98 / kg -",HINWEIS: MIT LIDL PLUS APP. Ursprung: Spanien/ Belgien/ Marokko Klasse I. Je 500 g. Normalpreis: 1.4...,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Damen Feinstrickkleid,Esmara,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
London Dry Gin,Hampstead,"€ 9,99",Kein vorheriger Preis,"€ 14,27 / l -","Cucumber/ London Dry Gin Mandarin/ Gin Likör Sloe Berry. Je 0,7 l",Nein,12.11. - 22.11.,2025-11-12,2025-11-22
Schokolierte Früchte,Deluxe,"€ 2,99",Kein vorheriger Preis,"€ 24,92 / kg -",Versch. Sorten. Je 120/135/125 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Macarons,Deluxe,"€ 3,99",Kein vorheriger Preis,"€ 27,71 / kg -",Je 12x 12 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Lübecker Marzipan Figuren,Favorina,"€ 2,29",Kein vorheriger Preis,"€ 22,90 / kg -",Versch. Sorten. Je 100 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Lebkuchen Herzen,Weiss,"€ 1,79",Kein vorheriger Preis,"€ 11,93 / kg -",Versch. Sorten. Je 150 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Wildgerichte,Deluxe,"€ 4,99",Kein vorheriger Preis,"€ 12,47 / kg -",Versch. Sorten. Je 400 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Butter-Mohn-Streuselzopf,Lidl Backshop,"€ 2,99",Kein vorheriger Preis,"€ 5,98 / kg -",Je 500 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Spiel-Lebensmittel,Lupilu,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Men Fleece-Pyjama,Esmara,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Rinder­bäckchen,Deluxe,"€ 8,99",Kein vorheriger Preis,"€ 22,47 / kg -",oder Kalbsbäckchen/Rehgulasch. Je 400/320 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Mini Kartoffelgratins,Deluxe,"€ 2,99",Kein vorheriger Preis,"€ 7,48 / kg -",Versch. Sorten. Je 400 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kleinkinder Weihnachtspullover,Lupilu,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Fruchtgummi,Sweet Corner,"€ 4,29",Kein vorheriger Preis,"€ 4,29 / kg -",Versch. Sorten. Je 1 kg,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Fruchtgummi,Sweet Corner,"€ 1,29",Kein vorheriger Preis,"€ 3,69 / kg -",Versch. Sorten. Je 350 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Gebackene Gänsebrust,Deluxe,"€ 1,99",Kein vorheriger Preis,"€ 24,88 / kg -",Entenbrust Gepökelt und geräuchert. Je 80 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Vitello Tonnato,Deluxe,"€ 3,79",Kein vorheriger Preis,"€ 34,45 / kg -",Gekochtes und gewürztes Kalbfleisch. Je 110 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Saft,Valensina,"€ 1,79",Kein vorheriger Preis,"€ 1,79 / l -","HINWEIS: MIT LIDL PLUS APP 1.49, oder Nektar. Versch. Sorten. Je 1 l zzgl. 0.25 Pfand",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Riegel,Milka,"€ 1,79",Kein vorheriger Preis,"€ 11,55 / kg -","Versch. Sorten. Je 155/157,5/185/182,5 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Spanische Käseselection,Deluxe,"€ 3,49",Kein vorheriger Preis,"€ 27,92 / kg -",Je 120 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Blue Stilton,Deluxe,"€ 5,99",Kein vorheriger Preis,"€ 13,19 / kg -",HINWEIS: MIT LIDL PLUS APP. Je 454 g. Normalpreis: 6.99,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kugelbahn,Lupilu,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Kondensmilch,Milbona,"€ 0,95",Kein vorheriger Preis,"€ 2,79 / kg -",10% Fett. Je 340 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kaffeesahne,Milbona,"€ 0,95",Kein vorheriger Preis,"€ 4,75 / kg -",10% Fett. Je 20x10 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Damen Boots,Esmara,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Schoko-Geld,Favorina,"€ 1,99",Kein vorheriger Preis,"€ 13,27 / kg -",Je 150 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kinder-Maxi Mix mit Plüschtier,Ferrero,"€ 9,99",Kein vorheriger Preis,"€ 75,11 / kg -",Je 133 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Holz Werkbank,Playtive,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Old Tennessee Whiskey,Jack Daniel's,"€ 14,99",Kein vorheriger Preis,"€ 21,41 / l -","HINWEIS: MIT LIDL PLUS APP oder Liqueur Versch. Sorten. 40/35 % vol. Je 0,7 l",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
KitKat,Nestlé,"€ 1,79",Kein vorheriger Preis,"€ 10,78 / kg -",oder Lion KitKat in versch. Sorten. Je 166/160/150 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Eisenbahn-Set,Lupilu,"€ 24,99",Kein vorheriger Preis,"€ 0,69 / Stk -",Details im Prospekt,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Haltbare Milch,Bärenmarke,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / l -","3,8/1,5 % Fett. Je 1 l",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Straßen-Set,Lupilu,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Weihnachtsmann,Favorina,"€ 1,69",Kein vorheriger Preis,"€ 15,36 / kg -",Je 110 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Parallel-Schraubstock,Parkside,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Honig,Bihophar,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / kg -",Versch. Sorten. Je 1 kg,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
No Ghurt Kokosnuss & Hafer,Vemondo,"€ 0,71",Kein vorheriger Preis,"€ 1,77 / kg -",Je 400 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Lebkuchen-Bausatz,Favorina,"€ 7,69",Kein vorheriger Preis,"€ 8,54 / kg -","Haus oder Eisenbahn. Je 900 g/1,035 kg",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Joghurt,Milbona,"€ 0,79",Kein vorheriger Preis,"€ 1,58 / kg -",Versch. Sorten. Je 500 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Joghurt Mild,Milbona,"€ 0,89",Kein vorheriger Preis,"€ 1,48 / kg -","3,5% Fett. Je 4x150 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Morellino di Scansano,Medici Riccardi,"€ 5,49",Kein vorheriger Preis,"€ 7,32 / l -","DOCG, Rotwein, trocken Toskana/Italien Je 0,75",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
